row_label_raw,row_label_full,col_0,2024,2023(Trình bày lại),numeric__2024,numeric__2023(Trình bày lại)
Lợi nhuận thuần phân bổ cho các cổ đông(VND),Lợi nhuận thuần phân bổ cho các cổ đông(VND),Lợi nhuận thuần phân bổ cho các cổ đông(VND),10.398.370.049.725,11.606.030.646.959,10398370049725.0,11606030646959.0
"Điều chỉnh giảm số trích quỹ khen thưởng,phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng,phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng,phúc lợi (VND)",(198.263.856.062),(392.096.504.125),-198263856062.0,-392096504125.0
,,,10.200.106.193.663,11.213.934.142.834,10200106193663.0,11213934142834.0
Bình quân số cổ phiếu phổ thông đanglưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đanglưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đanglưu hành (cổ phiếu),2.342.672.919,2.342.672.919,2342672919.0,2342672919.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),4.354,4.787,4354.0,4787.0
