row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Bán hàng và cung cấp dịch vụ,Bán hàng và cung cấp dịch vụ,Bán hàng và cung cấp dịch vụ,Bán hàng và cung cấp dịch vụ,Bán hàng và cung cấp dịch vụ,,
a) Tập đoàn Dầu khí Việt Nam và các công ty con trong Tập đoàn,Bán hàng và cung cấp dịch vụ > a) Tập đoàn Dầu khí Việt Nam và các công ty con trong Tập đoàn,a) Tập đoàn Dầu khí Việt Nam và các công ty con trong Tập đoàn,722.093.798,1.127.213.636,722093798.0,1127213636.0
Công ty Cổ phần Lộc hóa dầu Bình Sơn,Bán hàng và cung cấp dịch vụ > Công ty Cổ phần Lộc hóa dầu Bình Sơn,Công ty Cổ phần Lộc hóa dầu Bình Sơn,722.093.798,-,722093798.0,
Chi nhánh Tổng Công ty Phân bón Hóa chất Dầu khí - CTCP - Nhà máy Đạm Phú Mỹ,Bán hàng và cung cấp dịch vụ > Chi nhánh Tổng Công ty Phân bón Hóa chất Dầu khí - CTCP - Nhà máy Đạm Phú Mỹ,Chi nhánh Tổng Công ty Phân bón Hóa chất Dầu khí - CTCP - Nhà máy Đạm Phú Mỹ,-,1.127.213.636,,1127213636.0
b) Công ty con,Bán hàng và cung cấp dịch vụ > b) Công ty con,b) Công ty con,160.778.246.160,22.400.000.000,160778246160.0,22400000000.0
Công ty Cổ phần Bao bì Dầu khí Việt Nam,Bán hàng và cung cấp dịch vụ > Công ty Cổ phần Bao bì Dầu khí Việt Nam,Công ty Cổ phần Bao bì Dầu khí Việt Nam,1.940.000.000,22.400.000.000,1940000000.0,22400000000.0
Công ty TNHH Phân Bón Hàn - Việt,Bán hàng và cung cấp dịch vụ > Công ty TNHH Phân Bón Hàn - Việt,Công ty TNHH Phân Bón Hàn - Việt,158.838.246.160,-,158838246160.0,
c) Các bên liên quan khác theo Chuẩn mực Kế toán Việt Nam,Bán hàng và cung cấp dịch vụ > c) Các bên liên quan khác theo Chuẩn mực Kế toán Việt Nam,c) Các bên liên quan khác theo Chuẩn mực Kế toán Việt Nam,488.864.332,487.955.633,488864332.0,487955633.0
Công ty Cổ phần Năng lượng Tái tạo Điện lực Dầu khí,Bán hàng và cung cấp dịch vụ > Công ty Cổ phần Năng lượng Tái tạo Điện lực Dầu khí,Công ty Cổ phần Năng lượng Tái tạo Điện lực Dầu khí,488.864.332,487.955.633,488864332.0,487955633.0
,,,161.989.204.290,24.015.169.269,161989204290.0,24015169269.0
