row_label_raw,row_label_full,col_0,Năm nay,Năm nay_1,numeric__Năm nay,numeric__Năm nay_1
,,,VND,VND,,
Chi phí thuê hoạt động tối thiểu đã ghi nhận vào báo cáo kết quả hoạt động kinh doanh trong kỳ,Chi phí thuê hoạt động tối thiểu đã ghi nhận vào báo cáo kết quả hoạt động kinh doanh trong kỳ,Chi phí thuê hoạt động tối thiểu đã ghi nhận vào báo cáo kết quả hoạt động kinh doanh trong kỳ,66.162.514.674,68.604.136.645,66162514674.0,68604136645.0
