row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,2.584.675.216.899,2.302.686.057.422,2584675216899.0,2302686057422.0
"Chi phí vật liệu, đồ dùng văn phòng","Chi phí vật liệu, đồ dùng văn phòng","Chi phí vật liệu, đồ dùng văn phòng",101.507.665.596,94.663.111.146,101507665596.0,94663111146.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,3.948.523.418.859,4.163.614.362.445,3948523418859.0,4163614362445.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",84.681.478.567,75.724.219.303,84681478567.0,75724219303.0
Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,382.424.507.046,335.031.118.849,382424507046.0,335031118849.0
"Chi phí điều hành, thương quyền","Chi phí điều hành, thương quyền","Chi phí điều hành, thương quyền",174.635.222.139,135.838.347.827,174635222139.0,135838347827.0
"Chi phí bảo hiểm hàng không,phi hàng không","Chi phí bảo hiểm hàng không,phi hàng không","Chi phí bảo hiểm hàng không,phi hàng không",21.111.239.457,23.637.859.682,21111239457.0,23637859682.0
"Chi phí điện, nước, thông tin liên lạc","Chi phí điện, nước, thông tin liên lạc","Chi phí điện, nước, thông tin liên lạc",411.556.018.308,374.655.421.733,411556018308.0,374655421733.0
Chi phí dịch vụ mua ngoài khác,Chi phí dịch vụ mua ngoài khác,Chi phí dịch vụ mua ngoài khác,265.390.176.948,248.537.343.890,265390176948.0,248537343890.0
"Chi hoa hồng, môi giới","Chi hoa hồng, môi giới","Chi hoa hồng, môi giới",144.642.175.442,119.224.240.756,144642175442.0,119224240756.0
Chi phí phúc lợi cho người lao động,Chi phí phúc lợi cho người lao động,Chi phí phúc lợi cho người lao động,147.324.851.235,110.792.048.540,147324851235.0,110792048540.0
Phi nhượng quyền khai thác,Phi nhượng quyền khai thác,Phi nhượng quyền khai thác,188.498.510.545,174.417.617.139,188498510545.0,174417617139.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,193.812.562.815,184.140.431.096,193812562815.0,184140431096.0
(Hoàn nhập)/trích lập dự phòng nợ phải thukhó dòi,(Hoàn nhập)/trích lập dự phòng nợ phải thukhó dòi,(Hoàn nhập)/trích lập dự phòng nợ phải thukhó dòi,(120.883.121),2.156.180.521,-120883121.0,2156180521.0
,,,8.648.662.160.735,8.345.118.360.349,8648662160735.0,8345118360349.0
