row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Phải trả các bên thứ ba,a. Phải trả các bên thứ ba,a. Phải trả các bên thứ ba,a. Phải trả các bên thứ ba,a. Phải trả các bên thứ ba,,
New Asia Wave International (S) Pte Ltd.,a. Phải trả các bên thứ ba > New Asia Wave International (S) Pte Ltd.,New Asia Wave International (S) Pte Ltd.,288.685.081.912,242.090.867.464,288685081912.0,242090867464.0
Công ty TNHH Quốc Tế Liên doanhVinaconex – Taisei,a. Phải trả các bên thứ ba > Công ty TNHH Quốc Tế Liên doanhVinaconex – Taisei,Công ty TNHH Quốc Tế Liên doanhVinaconex – Taisei,,128.668.690.193,,128668690193.0
Công ty Cổ phần Dịch Vụ Và Kỹ Thuật CơĐiện Lạnh REE,a. Phải trả các bên thứ ba > Công ty Cổ phần Dịch Vụ Và Kỹ Thuật CơĐiện Lạnh REE,Công ty Cổ phần Dịch Vụ Và Kỹ Thuật CơĐiện Lạnh REE,122.679.172.596,30.991.746.544,122679172596.0,30991746544.0
Tổng Công ty Xây dựng Công trình Hàngkhông ACC,a. Phải trả các bên thứ ba > Tổng Công ty Xây dựng Công trình Hàngkhông ACC,Tổng Công ty Xây dựng Công trình Hàngkhông ACC,68.623.698.466,,68623698466.0,
Công ty Cổ phần Xây dựng và Kinh doanhĐịa Ốc Hòa Bình,a. Phải trả các bên thứ ba > Công ty Cổ phần Xây dựng và Kinh doanhĐịa Ốc Hòa Bình,Công ty Cổ phần Xây dựng và Kinh doanhĐịa Ốc Hòa Bình,65.452.098.236,50.512.338.144,65452098236.0,50512338144.0
Công ty TNHH Thương Mại Duy Anh,a. Phải trả các bên thứ ba > Công ty TNHH Thương Mại Duy Anh,Công ty TNHH Thương Mại Duy Anh,67.648.883.537,23.492.646.362,67648883537.0,23492646362.0
Công ty TNHH Xây dựng Lưu Nguyễn,a. Phải trả các bên thứ ba > Công ty TNHH Xây dựng Lưu Nguyễn,Công ty TNHH Xây dựng Lưu Nguyễn,52.251.177.629,,52251177629.0,
Công ty Cổ phần Đầu Tư Xây lắp Đầu KhíIMICO,a. Phải trả các bên thứ ba > Công ty Cổ phần Đầu Tư Xây lắp Đầu KhíIMICO,Công ty Cổ phần Đầu Tư Xây lắp Đầu KhíIMICO,34.998.542.151,11.414.429.689,34998542151.0,11414429689.0
Công ty TNHH Liên Doanh Xây DựngVIC,a. Phải trả các bên thứ ba > Công ty TNHH Liên Doanh Xây DựngVIC,Công ty TNHH Liên Doanh Xây DựngVIC,21.260.347.811,28.287.532.447,21260347811.0,28287532447.0
Công ty TNHH Autogrill VFS F&B,a. Phải trả các bên thứ ba > Công ty TNHH Autogrill VFS F&B,Công ty TNHH Autogrill VFS F&B,19.906.487.518,17.860.735.698,19906487518.0,17860735698.0
Công ty Cổ phần Tập đoàn Quốc tế Đông Á,a. Phải trả các bên thứ ba > Công ty Cổ phần Tập đoàn Quốc tế Đông Á,Công ty Cổ phần Tập đoàn Quốc tế Đông Á,18.388.125.646,18.388.125.646,18388125646.0,18388125646.0
JRP International Pte Ltd,a. Phải trả các bên thứ ba > JRP International Pte Ltd,JRP International Pte Ltd,15.799.936.581,15.977.948.316,15799936581.0,15977948316.0
Công ty Cổ phần Xây dựng Số 9,a. Phải trả các bên thứ ba > Công ty Cổ phần Xây dựng Số 9,Công ty Cổ phần Xây dựng Số 9,14.775.114.956,,14775114956.0,
Công ty Cổ phần HASKY,a. Phải trả các bên thứ ba > Công ty Cổ phần HASKY,Công ty Cổ phần HASKY,14.370.467.574,,14370467574.0,
Tổng Công ty Cổ phần Sông Hồng,a. Phải trả các bên thứ ba > Tổng Công ty Cổ phần Sông Hồng,Tổng Công ty Cổ phần Sông Hồng,11.502.373.219,12.214.193.422,11502373219.0,12214193422.0
Tổng Công ty Xây dựng Công trình Giaothông 8 - CTCP,a. Phải trả các bên thứ ba > Tổng Công ty Xây dựng Công trình Giaothông 8 - CTCP,Tổng Công ty Xây dựng Công trình Giaothông 8 - CTCP,10.146.617.244,10.210.001.560,10146617244.0,10210001560.0
Phải trả các đối tượng khác,a. Phải trả các bên thứ ba > Phải trả các đối tượng khác,Phải trả các đối tượng khác,313.082.667.523,530.846.080.831,313082667523.0,530846080831.0
b. Phải trả bên liên quan(Thuyết minh 40),a. Phải trả các bên thứ ba > b. Phải trả bên liên quan(Thuyết minh 40),b. Phải trả bên liên quan(Thuyết minh 40),3.276.708.347,3.648.372.093,3276708347.0,3648372093.0
,,,1.142.847.500.946,1.124.603.708.409,1142847500946.0,1124603708409.0
