row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu Tuống Nguyên,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu Tuống Nguyên,Công ty TNHH Thương mại Dịch vụ Xuất nhập khẩu Tuống Nguyên,14.503.050.000,5.381.802.353,14503050000.0,5381802353.0
Công ty TNHH Thương Mại Dịch vụ Đăng Lan,Công ty TNHH Thương Mại Dịch vụ Đăng Lan,Công ty TNHH Thương Mại Dịch vụ Đăng Lan,8.810.500.000,-,8810500000.0,
Công ty TNHH Thương mại Nguyễn Khoa,Công ty TNHH Thương mại Nguyễn Khoa,Công ty TNHH Thương mại Nguyễn Khoa,7.352.499.999,4.017.834.899,7352499999.0,4017834899.0
Công ty TNHH Hữu Nghị,Công ty TNHH Hữu Nghị,Công ty TNHH Hữu Nghị,6.261.232.500,422.410.833,6261232500.0,422410833.0
"Five Star International Fertilizer Cambodia Co., LTD","Five Star International Fertilizer Cambodia Co., LTD","Five Star International Fertilizer Cambodia Co., LTD",5.857.720.000,347.756.433,5857720000.0,347756433.0
Công ty TNHH Vật tư Nông nghiệp Hưng Thạnh,Công ty TNHH Vật tư Nông nghiệp Hưng Thạnh,Công ty TNHH Vật tư Nông nghiệp Hưng Thạnh,5.477.842.360,-,5477842360.0,
Doanh nghiệp tư nhân Tuống Dung,Doanh nghiệp tư nhân Tuống Dung,Doanh nghiệp tư nhân Tuống Dung,5.273.000.000,1.971.087.800,5273000000.0,1971087800.0
Công ty TNHH Một thành viên Thế Mẫn,Công ty TNHH Một thành viên Thế Mẫn,Công ty TNHH Một thành viên Thế Mẫn,3.404.358.900,4.584.358.900,3404358900.0,4584358900.0
Doanh nghiệp tư nhân Hưng Thạnh,Doanh nghiệp tư nhân Hưng Thạnh,Doanh nghiệp tư nhân Hưng Thạnh,432.286.240,3.023.291.970,432286240.0,3023291970.0
Công ty TNHH Thương mại và Dịch vụ Thái Sơn,Công ty TNHH Thương mại và Dịch vụ Thái Sơn,Công ty TNHH Thương mại và Dịch vụ Thái Sơn,330.000.000,974.646.000,330000000.0,974646000.0
Doanh nghiệp tư nhân Đăng Lan,Doanh nghiệp tư nhân Đăng Lan,Doanh nghiệp tư nhân Đăng Lan,-,11.259.334.800,,11259334800.0
Công ty TNHH Duy Thành,Công ty TNHH Duy Thành,Công ty TNHH Duy Thành,-,992.381.200,,992381200.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,25.827.616.523,32.468.416.354,25827616523.0,32468416354.0
,,,83.530.106.522,64.450.940.342,83530106522.0,64450940342.0
