row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bảo hiểm tài sản Nhà máy Đạm Cà Mau,Ngắn hạn > Chi phí bảo hiểm tài sản Nhà máy Đạm Cà Mau,Chi phí bảo hiểm tài sản Nhà máy Đạm Cà Mau,16.751.612.330,16.920.110.765,16751612330.0,16920110765.0
"Chi phí gia hạn bảo hành, bán quyền phần mềm","Ngắn hạn > Chi phí gia hạn bảo hành, bán quyền phần mềm","Chi phí gia hạn bảo hành, bán quyền phần mềm",4.760.218.148,6.910.830.835,4760218148.0,6910830835.0
Pano quảng cáo,Ngắn hạn > Pano quảng cáo,Pano quảng cáo,1.240.979.132,2.677.433.264,1240979132.0,2677433264.0
Chi phí trả trước ngăn hạn khác,Ngắn hạn > Chi phí trả trước ngăn hạn khác,Chi phí trả trước ngăn hạn khác,3.108.319.335,2.333.207.415,3108319335.0,2333207415.0
,,,25.861.128.945,28.841.582.279,25861128945.0,28841582279.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Lợi thể kinh doanh (*),Dài hạn > Lợi thể kinh doanh (*),Lợi thể kinh doanh (*),-,46.513.175.754,,46513175754.0
Chi phí sửa chữa tài sản cố định,Dài hạn > Chi phí sửa chữa tài sản cố định,Chi phí sửa chữa tài sản cố định,-,23.398.011.981,,23398011981.0
Hóa chất xúc tác,Dài hạn > Hóa chất xúc tác,Hóa chất xúc tác,1.556.423.768,20.130.240.727,1556423768.0,20130240727.0
Chi phí trả trước dài hạn khác,Dài hạn > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,5.827.464.663,8.402.670.991,5827464663.0,8402670991.0
,,,7.383.888.431,98.444.099.453,7383888431.0,98444099453.0
