row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2017 VND,1/1/2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2017 VND,numeric__1/1/2017 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 130 + 140 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 130 + 140 + 150),Tài sản ngắn hạn(100 = 110 + 130 + 140 + 150),100,,15.198.000.906.647,8.760.720.394.235,100.0,,15198000906647.0,8760720394235.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,6.436.910.324.903,2.425.043.160.136,110.0,5.0,6436910324903.0,2425043160136.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,2.399.700.324.903,770.443.160.136,111.0,,2399700324903.0,770443160136.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,4.037.210.000.000,1.654.600.000.000,112.0,,4037210000000.0,1654600000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,8.180.340.974.636,5.899.843.847.782,130.0,,8180340974636.0,5899843847782.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,6,420.236.270.174,484.387.835.852,131.0,6.0,420236270174.0,484387835852.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,7(a),90.275.878.162,91.313.947.896,132.0,,90275878162.0,91313947896.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,8(a),7.669.828.826.300,5.324.142.064.034,136.0,,7669828826300.0,5324142064034.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,9,267.181.519.500,137.930.296.755,140.0,9.0,267181519500.0,137930296755.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,313.568.087.608,297.903.089.562,150.0,,313568087608.0,297903089562.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,14(a),218.461.780.633,241.049.562.115,151.0,,218461780633.0,241049562115.0
Thuế phải thu Nhà Nước,TÀI SẢN > Thuế phải thu Nhà Nước,Thuế phải thu Nhà Nước,153,16(b),95.106.306.975,56.853.527.447,153.0,,95106306975.0,56853527447.0
Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),TÀI SẢN > Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),200,,13.967.791.166.361,9.750.998.125.186,200.0,,13967791166361.0,9750998125186.0
Các khoản phải thu dài hạn,TÀI SẢN > Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,7.151.147.568.526,5.098.375.056.077,210.0,,7151147568526.0,5098375056077.0
Trả trước cho người bán dài hạn,TÀI SẢN > Trả trước cho người bán dài hạn,Trả trước cho người bán dài hạn,212,7(b),701.500.000.000,701.500.000.000,212.0,,701500000000.0,701500000000.0
Phải thu dài hạn khác,TÀI SẢN > Phải thu dài hạn khác,Phải thu dài hạn khác,216,8(b),6.449.647.568.526,4.396.875.056.077,216.0,,6449647568526.0,4396875056077.0
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,220,,1.528.472.334.559,1.046.915.836.501,220.0,,1528472334559.0,1046915836501.0
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,10,1.523.538.521.104,1.039.768.837.676,221.0,10.0,1523538521104.0,1039768837676.0
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,222,,1.676.846.302.493,1.102.453.625.349,222.0,,1676846302493.0,1102453625349.0
Giá trị hao mòn lũy kế,TÀI SẢN > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(153.307.781.389),(62.684.787.673),223.0,,-153307781389.0,-62684787673.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,227,11,4.933.813.455,7.146.998.825,227.0,11.0,4933813455.0,7146998825.0
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,228,,29.077.618.155,27.127.786.155,228.0,,29077618155.0,27127786155.0
Giá trị hao mòn lũy kế,TÀI SẢN > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(24.143.804.700),(19.980.787.330),229.0,,-24143804700.0,-19980787330.0
Tài sản dở dang dài hạn,TÀI SẢN > Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,193.431.223.060,180.956.604.239,240.0,,193431223060.0,180956604239.0
Xây dựng cơ bản dở dang,TÀI SẢN > Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,12,193.431.223.060,180.956.604.239,242.0,12.0,193431223060.0,180956604239.0
Đầu tư tài chính dài hạn,TÀI SẢN > Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,13,77.424.629.818,77.424.629.818,250.0,13.0,77424629818.0,77424629818.0
Đầu tư vào các công ty con,TÀI SẢN > Đầu tư vào các công ty con,Đầu tư vào các công ty con,251,,9.000.000.000,9.000.000.000,251.0,,9000000000.0,9000000000.0
Đầu tư vào các công ty liên kết,TÀI SẢN > Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,252,,60.000.000.000,60.000.000.000,252.0,,60000000000.0,60000000000.0
Đầu tư góp vốn vào đơn vị khác,TÀI SẢN > Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,,7.868.448.000,7.868.448.000,253.0,,7868448000.0,7868448000.0
Đầu tư năm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư năm giữ đến ngày đáo hạn,Đầu tư năm giữ đến ngày đáo hạn,255,,556.181.818,556.181.818,255.0,,556181818.0,556181818.0
Tài sản dài hạn khác,TÀI SẢN > Tài sản dài hạn khác,Tài sản dài hạn khác,260,,5.017.315.410.398,3.347.325.998.551,260.0,,5017315410398.0,3347325998551.0
Chi phí trả trước dài hạn,TÀI SẢN > Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,14(b),5.017.315.410.398,3.347.325.998.551,261.0,,5017315410398.0,3347325998551.0
TỔNG TÀI SẢN (270 = 100 + 200),TÀI SẢN > TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,29.165.792.073.008,18.511.718.519.421,270.0,,29165792073008.0,18511718519421.0
