row_label_raw,row_label_full,col_0,31/12/2017 và 1/1/2017,31/12/2017 và 1/1/2017_1,numeric__31/12/2017 và 1/1/2017,numeric__31/12/2017 và 1/1/2017_1
,,,% sở hữu/quyền biểuquyết,VND,,
Đầu tư vốn chủ sở hữu vào:,Đầu tư vốn chủ sở hữu vào:,Đầu tư vốn chủ sở hữu vào:,Đầu tư vốn chủ sở hữu vào:,Đầu tư vốn chủ sở hữu vào:,,
▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,,9.000.000.000- - - - -,,
▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited > ▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,90%,-,0.9,
▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited > ▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,100%,-,1.0,
▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited > ▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,100%,-,1.0,
▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited > ▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,100%,-,1.0,
▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited > ▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,100%,-,1.0,
▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited > ▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited,,9.000.000.000,,9000000000.0
▪ Các công ty liên kết- Thai Vietjet Air Joint Stock Company Limited- Công ty Cổ phần Nhà ga Quốc tế Cam Ranh,▪ Các công ty con- Công ty Cổ phần Vietjet Air Cargo- Vietjet Air IVB No. I Limited- Vietjet Air IVB No. II Limited- Vietjet Air Singapore Pte. Ltd.- Vietjet Air Ireland No. 1 Limited > ▪ Các công ty liên kết- Thai Vietjet Air Joint Stock Company Limited- Công ty Cổ phần Nhà ga Quốc tế Cam Ranh,▪ Các công ty liên kết- Thai Vietjet Air Joint Stock Company Limited- Công ty Cổ phần Nhà ga Quốc tế Cam Ranh,9%,-,0.09,
