row_label_raw,row_label_full,col_0,2017,2017_1,2016,2016_1,numeric__2017,numeric__2017_1,numeric__2016,numeric__2016_1
,,,Số cổ phiếu,VND,Số cổ phiếu,VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,300.000.000,3.000.000.000.000,145.000.000,1.450.000.000.000,300000000.0,3000000000000.0,145000000.0,1450000000000.0
Phát hành cổ phiếu bằng tiền (*),Phát hành cổ phiếu bằng tiền (*),Phát hành cổ phiếu bằng tiền (*),22.388.060,223.880.600.000,7.150.000,71.500.000.000,22388060.0,223880600000.0,7150000.0,71500000000.0
Cổ tức bằng cổ phiếu (**),Cổ tức bằng cổ phiếu (**),Cổ tức bằng cổ phiếu (**),128.955.224,1.289.552.240.000,97.850.000,978.500.000.000,128955224.0,1289552240000.0,97850000.0,978500000000.0
Phát hành cổ phiếu cản trừ với cổ tức bằng tiền,Phát hành cổ phiếu cản trừ với cổ tức bằng tiền,Phát hành cổ phiếu cản trừ với cổ tức bằng tiền,-,-,50.000.000,500.000.000.000,,,50000000.0,500000000000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,451.343.284,4.513.432.840.000,300.000.000,3.000.000.000.000,451343284.0,4513432840000.0,300000000.0,3000000000000.0
