row_label_raw,row_label_full,col_0,Mã số,2017 VND,2016 VND,numeric__Mã số,numeric__2017 VND,numeric__2016 VND
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,(129.251.222.745),26.497.826.117,10.0,-129251222745.0,26497826117.0
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,3.634.460.002.442,419.722.141.226,11.0,3634460002442.0,419722141226.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,1.344.434.895.541,274.755.222.804,12.0,1344434895541.0,274755222804.0
,,,,5.501.959.969.336,1.586.583.401.788,,5501959969336.0,1586583401788.0
Tiền lãi vay đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,(236.852.306.374),(177.942.929.579),14.0,-236852306374.0,-177942929579.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(317.032.958.814),(40.000.000.000),15.0,-317032958814.0,-40000000000.0
Lưu chuyển tiền thuần từ các hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ các hoạt động kinh doanh,Lưu chuyển tiền thuần từ các hoạt động kinh doanh,20,4.948.074.704.148,1.368.640.472.209,20.0,4948074704148.0,1368640472209.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
"Tiền chỉ mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chỉ mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác","Tiền chỉ mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác",21,(296.741.327.382),(1.859.068.922.771),21.0,-296741327382.0,-1859068922771.0
Tiền chỉ đặt cọc mua máy bay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chỉ đặt cọc mua máy bay,Tiền chỉ đặt cọc mua máy bay,21,(2.296.535.249.533),(1.286.462.375.174),21.0,-2296535249533.0,-1286462375174.0
Tiền thu hồi các công cụ nợ tử các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi các công cụ nợ tử các đơn vị khác,Tiền thu hồi các công cụ nợ tử các đơn vị khác,24,-,270.000.000.000,24.0,,270000000000.0
Tiền chỉ đầu tư vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chỉ đầu tư vào các đơn vị khác,Tiền chỉ đầu tư vào các đơn vị khác,25,-,(60.000.000.000),25.0,,-60000000000.0
Tiền thu lãi tiền gửi và cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi tiền gửi và cho vay,Tiền thu lãi tiền gửi và cho vay,27,64.169.619.717,103.751.955.256,27.0,64169619717.0,103751955256.0
Tiền thu cổ tức nhận được,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu cổ tức nhận được,Tiền thu cổ tức nhận được,27,3.068.690.000,1.180.266.000,27.0,3068690000.0,1180266000.0
Lưu chuyển tiền thuần từ các hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,(2.526.038.267.198),(2.830.599.076.689),30.0,-2526038267198.0,-2830599076689.0
