row_label_raw,row_label_full,col_0,31/12/2017Giá gốc/Số cókhả năng trả nợVND,1/1/2017Giá gốc/Số cókhả năng trả nợVND,numeric__31/12/2017Giá gốc/Số cókhả năng trả nợVND,numeric__1/1/2017Giá gốc/Số cókhả năng trả nợVND
SR Technics Switzerland Ltd,SR Technics Switzerland Ltd,SR Technics Switzerland Ltd,107.542.055.719,-,107542055719.0,
Công ty Cổ phần Nhiên liệu bay Petrolímex,Công ty Cổ phần Nhiên liệu bay Petrolímex,Công ty Cổ phần Nhiên liệu bay Petrolímex,25.305.914.761,243.481.418.499,25305914761.0,243481418499.0
Tổng Công ty Cảng Hàng không Việt Nam,Tổng Công ty Cảng Hàng không Việt Nam,Tổng Công ty Cảng Hàng không Việt Nam,93.936.585.717,-,93936585717.0,
The Civil Aviation Administration of China's Settlement Center,The Civil Aviation Administration of China's Settlement Center,The Civil Aviation Administration of China's Settlement Center,65.201.167.522,9.586.272.790,65201167522.0,9586272790.0
Công ty TNHH Một Thành Viên Nhiên liệuHàng không Việt Nam,Công ty TNHH Một Thành Viên Nhiên liệuHàng không Việt Nam,Công ty TNHH Một Thành Viên Nhiên liệuHàng không Việt Nam,-,21.849.959.094,,21849959094.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,260.081.583.026,106.516.052.773,260081583026.0,106516052773.0
,,,552.067.306.745,381.433.703.156,552067306745.0,381433703156.0
