row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2017 > VND,01/01/2017 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2017 > VND,numeric__01/01/2017 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,3.093.186.279.977,2.045.729.494.338,,,3093186279977.0,2045729494338.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,567.443.915.134,418.609.736.913,,3.0,567443915134.0,418609736913.0
111,111,111,1. Tiền,,158.242.040.134,91.474.736.913,,,158242040134.0,91474736913.0
112,112,112,2. Các khoản tương đương tiền,,409.201.875.000,327.135.000.000,,,409201875000.0,327135000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,4,100.000.000.000,20.000.000.000,,4.0,100000000000.0,20000000000.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,100.000.000.000,20.000.000.000,,,100000000000.0,20000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.302.166.698.273,1.046.245.116.424,,,1302166698273.0,1046245116424.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,876.196.710.384,798.590.805.241,,5.0,876196710384.0,798590805241.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,276.602.517.757,179.677.293.162,,6.0,276602517757.0,179677293162.0
135,135,135,3. Phải thu về cho vay ngắn hạn,,1.655.000.000,1.250.000.000,,,1655000000.0,1250000000.0
136,136,136,4. Phải thu ngắn hạn khác,7,151.460.258.726,70.775.619.604,,7.0,151460258726.0,70775619604.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(3.747.788.594),(4.048.601.583),,,-3747788594.0,-4048601583.0
140,140,140,IV. Hàng tồn kho,8,1.085.490.907.212,532.292.830.200,,8.0,1085490907212.0,532292830200.0
141,141,141,1. Hàng tồn kho,,1.085.490.907.212,532.558.017.926,,,1085490907212.0,532558017926.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,-,(265.187.726),,,,-265187726.0
150,150,150,V. Tài sản ngắn hạn khác,,38.084.759.358,28.581.810.801,,,38084759358.0,28581810801.0
151,151,151,1. Chi phí trả trước ngắn hạn,13,2.560.869.361,3.666.190.070,,13.0,2560869361.0,3666190070.0
152,152,152,2. Thuế GTGT được khấu trừ,,35.413.911.896,24.778.946.571,,,35413911896.0,24778946571.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,18,109.978.101,136.674.160,,18.0,109978101.0,136674160.0
200,200,200,B. TÀI SẢN DÀI HẠN,,3.120.585.956.203,2.483.821.512.836,,,3120585956203.0,2483821512836.0
210,210,210,I. Các khoản phải thu dài hạn,,37.744.000,86.326.790.483,,,37744000.0,86326790483.0
216,216,216,1. Phải thu dài hạn khác,7,37.744.000,86.326.790.483,,7.0,37744000.0,86326790483.0
220,220,220,II. Tài sản cố định,,2.755.397.437.663,919.782.491.239,,,2755397437663.0,919782491239.0
221,221,221,1. Tài sản cố định hữu hình,10,2.754.199.345.142,918.674.421.239,,10.0,2754199345142.0,918674421239.0
222,222,222,- Nguyên giá,,3.056.368.931.188,1.130.115.815.900,,,3056368931188.0,1130115815900.0
223,223,223,- Giá trị hao mòn luỹ kế,,(302.169.586.046),(211.441.394.661),,,-302169586046.0,-211441394661.0
227,227,227,2. Tài sản cố định vô hình,11,1.198.092.521,1.108.070.000,,11.0,1198092521.0,1108070000.0
228,228,228,- Nguyên giá,,1.478.376.000,1.387.356.000,,,1478376000.0,1387356000.0
229,229,229,- Giá trị hao mòn luỹ kế,,(280.283.479),(279.286.000),,,-280283479.0,-279286000.0
230,230,230,III. Bất động sản đầu tư,12,102.258.924.687,107.357.648.931,,12.0,102258924687.0,107357648931.0
231,231,231,- Nguyên giá,,120.617.951.458,120.617.951.458,,,120617951458.0,120617951458.0
232,232,232,- Giá trị hao mòn luỹ kế,,(18.359.026.771),(13.260.302.527),,,-18359026771.0,-13260302527.0
240,240,240,IV. Tài sản dở dang dài hạn,,61.331.708.529,1.191.007.191.434,,,61331708529.0,1191007191434.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,9,61.331.708.529,1.191.007.191.434,,9.0,61331708529.0,1191007191434.0
