row_label_raw,row_label_full,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam > Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam > Ngân hàng Thương mại Cổ phần Công thương Việt Nam > Ngân hàng Thương mại Cổ phần Tiên Phong > Đối tượng khác,Loại tiền > VND,"Lãi suất năm > Tổng lãi suất huy động tiết kiệm bằng tiền đồng kỳ hạn 12 tháng và biên độ > Lãi suất ưu đãi từ nguồn vốn hỗ trợ chương trình phát triển Năng lượng tái tạo (REDP) của WB > 8,0% > Lãi suất linh hoạt > 10,50%",Năm đáo hạn > 180 tháng kể từ ngày giải ngân > 60 tháng kể từ ngày giải ngân > 48 tháng kể từ ngày giải ngân > 18 tháng kể từ ngày giải ngân,Hình thức đảm bảo > Tài sản hình thành từ dự án thủy điện > Bảo đảm bằng dòng tiền dự án bất động sản > Tài sản hình thành từ khoản vay > Tín chấp,31/12/2017 > VND > 364.590.366.669 > 549.878.000.000 > 586.446.062.352 > 149.496.803.144 > 473.469.380 > 320.000.000,01/01/2017 > VND > 151.404.963.559 > 530.288.629.715 > 310.981.723.456 > 669.387.752 > -,numeric__Loại tiền > VND,"numeric__Lãi suất năm > Tổng lãi suất huy động tiết kiệm bằng tiền đồng kỳ hạn 12 tháng và biên độ > Lãi suất ưu đãi từ nguồn vốn hỗ trợ chương trình phát triển Năng lượng tái tạo (REDP) của WB > 8,0% > Lãi suất linh hoạt > 10,50%",numeric__Năm đáo hạn > 180 tháng kể từ ngày giải ngân > 60 tháng kể từ ngày giải ngân > 48 tháng kể từ ngày giải ngân > 18 tháng kể từ ngày giải ngân,numeric__Hình thức đảm bảo > Tài sản hình thành từ dự án thủy điện > Bảo đảm bằng dòng tiền dự án bất động sản > Tài sản hình thành từ khoản vay > Tín chấp,numeric__31/12/2017 > VND > 364.590.366.669 > 549.878.000.000 > 586.446.062.352 > 149.496.803.144 > 473.469.380 > 320.000.000,numeric__01/01/2017 > VND > 151.404.963.559 > 530.288.629.715 > 310.981.723.456 > 669.387.752 > -
,,,,,,,1.651.204.701.545,993.344.704.482,,,,,1651204701545.0,993344704482.0
,,,,,,,124.075.117.121,12.195.918.372,,,,,124075117121.0,12195918372.0
Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,,,,,1.527.129.584.424,981.148.786.110,,,,,1527129584424.0,981148786110.0
