row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,Báo cáo của Ban Tổng Giám đốc,02 - 03,
Báo cáo kiểm toán độc lập,Báo cáo của Ban Tổng Giám đốc > Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,04,4.0
Báo cáo tài chính hợp nhất đã được kiểm toán:,Báo cáo tài chính hợp nhất đã được kiểm toán:,Báo cáo tài chính hợp nhất đã được kiểm toán:,05 - 44,
Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất,05 - 07,
Báo cáo kết quả hoạt động kinh doanh hợp nhất,Bảng cân đối kế toán hợp nhất > Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất,08,8.0
Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,09 - 10,
Thuyết minh Báo cáo tài chính hợp nhất,Thuyết minh Báo cáo tài chính hợp nhất,Thuyết minh Báo cáo tài chính hợp nhất,11 - 44,
