row_label_raw,row_label_full,col_0,Năm 2017,Năm 2016,numeric__Năm 2017,numeric__Năm 2016
,,,VND,VND,,
Giá vốn hoạt động xây lắp,Giá vốn hoạt động xây lắp,Giá vốn hoạt động xây lắp,1.467.694.615.123,1.552.199.720.836,1467694615123.0,1552199720836.0
Giá vốn hoạt động sản xuất công nghiệp,Giá vốn hoạt động sản xuất công nghiệp,Giá vốn hoạt động sản xuất công nghiệp,340.772.826.797,429.080.703.043,340772826797.0,429080703043.0
Chi phí kinh doanh bất động sản đầu tư,Chi phí kinh doanh bất động sản đầu tư,Chi phí kinh doanh bất động sản đầu tư,4.374.056.841,4.240.675.816,4374056841.0,4240675816.0
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,3.852.897.896,323.069.828.214,3852897896.0,323069828214.0
Giá vốn hoạt động thủy điện,Giá vốn hoạt động thủy điện,Giá vốn hoạt động thủy điện,116.875.496.918,4.926.682.501,116875496918.0,4926682501.0
Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,697.183.775.892,122.994.794.810,697183775892.0,122994794810.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,48.867.131.663,50.829.930.064,48867131663.0,50829930064.0
Hoàn nhập dự phòng giảm giá hàng tồn kho,Hoàn nhập dự phòng giảm giá hàng tồn kho,Hoàn nhập dự phòng giảm giá hàng tồn kho,(265.187.726),(5.723.788.128),-265187726.0,-5723788128.0
,,,2.679.355.613.403,2.481.618.547.156,2679355613403.0,2481618547156.0
