row_label_raw,row_label_full,- Công cụ dụng cụ xuất dùng,1.308.002.414,1.354.460.702,numeric__1.308.002.414,numeric__1.354.460.702
- Chi phí trả trước ngắn hạn khác,- Chi phí trả trước ngắn hạn khác,- Chi phí trả trước ngắn hạn khác,1.252.866.947,2.311.729.368,1252866947.0,2311729368.0
,,,2.560.869.361,3.666.190.070,2560869361.0,3666190070.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
- Công cụ dụng cụ xuất dùng,b) Dài hạn > - Công cụ dụng cụ xuất dùng,- Công cụ dụng cụ xuất dùng,6.694.613.926,7.086.968.690,6694613926.0,7086968690.0
- Chi phí sửa chữa tài sản cố định,b) Dài hạn > - Chi phí sửa chữa tài sản cố định,- Chi phí sửa chữa tài sản cố định,2.873.983.531,2.196.501.678,2873983531.0,2196501678.0
- Thuê đất trả trước nhiều năm,b) Dài hạn > - Thuê đất trả trước nhiều năm,- Thuê đất trả trước nhiều năm,147.405.109,203.602.081,147405109.0,203602081.0
- Chi phí giải phóng mặt bằng các Nhà máy Thủy điện(*),b) Dài hạn > - Chi phí giải phóng mặt bằng các Nhà máy Thủy điện(*),- Chi phí giải phóng mặt bằng các Nhà máy Thủy điện(*),21.629.190.232,-,21629190232.0,
- Chi phí trả trước dài hạn khác,b) Dài hạn > - Chi phí trả trước dài hạn khác,- Chi phí trả trước dài hạn khác,4.274.686.491,2.308.021.212,4274686491.0,2308021212.0
,,,35.619.879.289,11.795.093.661,35619879289.0,11795093661.0
