row_label_raw,row_label_full,col_0,31/12/2017 > Giá trịVND,31/12/2017 > Số có khả năng trànợVND,01/01/2017 > Giá trịVND,01/01/2017 > Số có khả năng trànợVND,numeric__31/12/2017 > Giá trịVND,numeric__31/12/2017 > Số có khả năng trànợVND,numeric__01/01/2017 > Giá trịVND,numeric__01/01/2017 > Số có khả năng trànợVND
Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,,,,
- Công ty Cổ phần Xây dựng Phục Hưng HOLDINGS,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần Xây dựng Phục Hưng HOLDINGS,- Công ty Cổ phần Xây dựng Phục Hưng HOLDINGS,2.285.402.918,2.285.402.918,40.157.117.583,40.157.117.583,2285402918.0,2285402918.0,40157117583.0,40157117583.0
- Tianjin Tianfa Heavy Machinery & Hydropower Equipment Manufacture,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Tianjin Tianfa Heavy Machinery & Hydropower Equipment Manufacture,- Tianjin Tianfa Heavy Machinery & Hydropower Equipment Manufacture,38.517.707.854,38.517.707.854,113.084.153.177,113.084.153.177,38517707854.0,38517707854.0,113084153177.0,113084153177.0
- Công ty Cổ phần Sông Đà 5,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần Sông Đà 5,- Công ty Cổ phần Sông Đà 5,52.784.540.616,52.784.540.616,59.918.434.953,59.918.434.953,52784540616.0,52784540616.0,59918434953.0,59918434953.0
- Dongfang Electric International,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Dongfang Electric International,- Dongfang Electric International,-,-,43.213.882.946,43.213.882.946,,,43213882946.0,43213882946.0
- Tổng Công ty Khoáng sản TKV-CTCP,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Tổng Công ty Khoáng sản TKV-CTCP,- Tổng Công ty Khoáng sản TKV-CTCP,84.387.502.100,84.387.502.100,-,,84387502100.0,84387502100.0,,
- Công ty Cổ phần Đầu tư Xây dựng Ricons,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Công ty Cổ phần Đầu tư Xây dựng Ricons,- Công ty Cổ phần Đầu tư Xây dựng Ricons,111.439.391.189,111.439.391.189,-,-,111439391189.0,111439391189.0,,
- Phải trả các đối tượng khác,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn > - Phải trả các đối tượng khác,- Phải trả các đối tượng khác,504.282.257.244,504.282.257.244,558.725.820.723,558.725.820.723,504282257244.0,504282257244.0,558725820723.0,558725820723.0
,,,793.696.801.921,793.696.801.921,815.099.409.382,815.099.409.382,793696801921.0,793696801921.0,815099409382.0,815099409382.0
