row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Báo cáo của Tổng Giám đốc,Báo cáo của Tổng Giám đốc,Báo cáo của Tổng Giám đốc,2 – 3,
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,4 – 5,
Báo cáo tài chính riêng đã được kiểm toán,Báo cáo tài chính riêng đã được kiểm toán,Báo cáo tài chính riêng đã được kiểm toán,6 – 43,
Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng,6 – 8,
Báo cáo kết quả hoạt động kinh doanh riêng,Bảng cân đối kế toán riêng > Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng,9,9.0
Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,10 – 11,
Bản thuyết minh Báo cáo tài chính riêng,Bản thuyết minh Báo cáo tài chính riêng,Bản thuyết minh Báo cáo tài chính riêng,12 – 43,
