row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,113.811.033.278,149.301.160.406,113811033278.0,149301160406.0
- Kinh phí công đoàn,- Kinh phí công đoàn,- Kinh phí công đoàn,119.768.889,92.567.489,119768889.0,92567489.0
"- Nhận ký quỹ, ký cược ngắn hạn","- Nhận ký quỹ, ký cược ngắn hạn","- Nhận ký quỹ, ký cược ngắn hạn",-,374.495.400,,374495400.0
"- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác",113.654.975.931,148.834.097.517,113654975931.0,148834097517.0
+ Công ty Cổ phần Giáo dục quốc tế Thần Đồng\( ^{(a)} \),+ Công ty Cổ phần Giáo dục quốc tế Thần Đồng\( ^{(a)} \),+ Công ty Cổ phần Giáo dục quốc tế Thần Đồng\( ^{(a)} \),36.008.500.000,36.008.500.000,36008500000.0,36008500000.0
+ Công ty TNHH Gió Hát\( ^{(b)} \),+ Công ty TNHH Gió Hát\( ^{(b)} \),+ Công ty TNHH Gió Hát\( ^{(b)} \),36.090.811.985,36.090.811.985,36090811985.0,36090811985.0
+ Công ty Cổ phần Thương mại và Đầu tư Mạnh Hà\( ^{(c)} \),+ Công ty Cổ phần Thương mại và Đầu tư Mạnh Hà\( ^{(c)} \),+ Công ty Cổ phần Thương mại và Đầu tư Mạnh Hà\( ^{(c)} \),28.373.788.160,28.373.788.160,28373788160.0,28373788160.0
+ Công ty Cổ phần đầu tư và Thương mại Vneco Hà Nội,+ Công ty Cổ phần đầu tư và Thương mại Vneco Hà Nội,+ Công ty Cổ phần đầu tư và Thương mại Vneco Hà Nội,-,32.826.888.888,,32826888888.0
+ Công ty Cổ phần Tư vấn Đầu tư xây dựng và kinh doanh nhà,+ Công ty Cổ phần Tư vấn Đầu tư xây dựng và kinh doanh nhà,+ Công ty Cổ phần Tư vấn Đầu tư xây dựng và kinh doanh nhà,-,3.533.422.555,,3533422555.0
+ Công ty Cổ phần BSC Việt Nam\( ^{(d)} \),+ Công ty Cổ phần BSC Việt Nam\( ^{(d)} \),+ Công ty Cổ phần BSC Việt Nam\( ^{(d)} \),6.131.655.786,6.131.655.786,6131655786.0,6131655786.0
+ Lãi vay tới hạn phải trả Ngân hàng TMCP Quốc dân\( ^{(e)} \),+ Lãi vay tới hạn phải trả Ngân hàng TMCP Quốc dân\( ^{(e)} \),+ Lãi vay tới hạn phải trả Ngân hàng TMCP Quốc dân\( ^{(e)} \),6.000.220.000,-,6000220000.0,
+ Các khoản khác,+ Các khoản khác,+ Các khoản khác,1.050.000.000,5.869.030.143,1050000000.0,5869030143.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,536.187.346.495,520.503.243.792,536187346495.0,520503243792.0
- Nhận hợp tác đầu tư và các khoản khác,- Nhận hợp tác đầu tư và các khoản khác,- Nhận hợp tác đầu tư và các khoản khác,491.704.483.804,491.109.590.574,491704483804.0,491109590574.0
+ Công ty Cổ phần Giáo dục và Quốc tế Thần Đồng\( ^{(f)} \),+ Công ty Cổ phần Giáo dục và Quốc tế Thần Đồng\( ^{(f)} \),+ Công ty Cổ phần Giáo dục và Quốc tế Thần Đồng\( ^{(f)} \),200.000.000.000,200.000.000.000,200000000000.0,200000000000.0
+ Công ty Cổ phần Đầu tư Nông nghiệp Công nghệ cao Hà Nội\( ^{(g)} \),+ Công ty Cổ phần Đầu tư Nông nghiệp Công nghệ cao Hà Nội\( ^{(g)} \),+ Công ty Cổ phần Đầu tư Nông nghiệp Công nghệ cao Hà Nội\( ^{(g)} \),220.500.000.000,220.500.000.000,220500000000.0,220500000000.0
+ Công ty TNHH Gió Hát\( ^{(h)} \),+ Công ty TNHH Gió Hát\( ^{(h)} \),+ Công ty TNHH Gió Hát\( ^{(h)} \),70.067.483.056,70.067.483.056,70067483056.0,70067483056.0
+ Các đối tượng khác,+ Các đối tượng khác,+ Các đối tượng khác,1.137.000.748,542.107.518,1137000748.0,542107518.0
- Chi phí lãi vay,- Chi phí lãi vay,- Chi phí lãi vay,44.482.862.691,29.393.653.218,44482862691.0,29393653218.0
+ Công ty Cổ phần Viptour – Togi\( ^{(h)} \),+ Công ty Cổ phần Viptour – Togi\( ^{(h)} \),+ Công ty Cổ phần Viptour – Togi\( ^{(h)} \),26.089.209.473,-,26089209473.0,
+ Ngân hàng TMCP Quốc dân\( ^{(c)} \),+ Ngân hàng TMCP Quốc dân\( ^{(c)} \),+ Ngân hàng TMCP Quốc dân\( ^{(c)} \),18.393.653.218,29.393.653.218,18393653218.0,29393653218.0
Cộng,Cộng,Cộng,649.998.379.773,669.804.404.198,649998379773.0,669804404198.0
