row_label_raw,row_label_full,col_0,Năm nay,numeric__Năm nay
- Chi phí nhân công,- Chi phí nhân công,- Chi phí nhân công,5.714.215.029,5714215029.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,8.973.973,8973973.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,9.511.705.953,9511705953.0
- Chi phí khác bằng tiền,- Chi phí khác bằng tiền,- Chi phí khác bằng tiền,176.250.058,176250058.0
- Chi phí dự phòng,- Chi phí dự phòng,- Chi phí dự phòng,1.207.742.778,1207742778.0
Cộng,Cộng,Cộng,16.618.887.791,16618887791.0
