row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > Dự phòng
+ Công ty Cổ phần Đầu tư PVR Hà Nội (a),+ Công ty Cổ phần Đầu tư PVR Hà Nội (a),+ Công ty Cổ phần Đầu tư PVR Hà Nội (a),18.184.066.533,2.707.250.000,(15.476.816.533),18.184.066.533,4.140.500.000,(14.043.566.533),18184066533.0,2707250000.0,-15476816533.0,18184066533.0,4140500000.0,-14043566533.0
+ Công ty Cổ phần Fafilm Thành phố Hồ Chí Minh,+ Công ty Cổ phần Fafilm Thành phố Hồ Chí Minh,+ Công ty Cổ phần Fafilm Thành phố Hồ Chí Minh,3.571.425.000,(*),-,3.571.425.000,(*),-,3571425000.0,,,3571425000.0,,
Cộng,Cộng,Cộng,21.755.491.533,2.707.250.000,(15.476.816.533),21.755.491.533,4.140.500.000,(14.043.566.533),21755491533.0,2707250000.0,-15476816533.0,21755491533.0,4140500000.0,-14043566533.0
