row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,4.091.947.786.098,2.479.333.720.204,4091947786098.0,2479333720204.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu dịch vụ bắt động sản,Trong đó: > Doanh thu dịch vụ bắt động sản,Doanh thu dịch vụ bắt động sản,3.185.552.091.502,2.332.523.666.535,3185552091502.0,2332523666535.0
"Doanh thu từ bán căn hộ, nhà phố và đất nền","Trong đó: > Doanh thu từ bán căn hộ, nhà phố và đất nền","Doanh thu từ bán căn hộ, nhà phố và đất nền",808.077.227.119,115.898.333.605,808077227119.0,115898333605.0
Doanh thu từ hợp đồng xây dựng,Trong đó: > Doanh thu từ hợp đồng xây dựng,Doanh thu từ hợp đồng xây dựng,81.181.818.182,25.630.000.000,81181818182.0,25630000000.0
Doanh thu khác,Trong đó: > Doanh thu khác,Doanh thu khác,17.136.649.295,5.281.720.064,17136649295.0,5281720064.0
Các khoản giảm trừ doanh thu,Trong đó: > Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,(1.214.818.184),(181.136.363),-1214818184.0,-181136363.0
DOANH THU THUẢN,Trong đó: > DOANH THU THUẢN,DOANH THU THUẢN,4.090.732.967.914,2.479.152.583.841,4090732967914.0,2479152583841.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với bên khác,Trong đó: > Doanh thu với bên khác,Doanh thu với bên khác,4.006.739.784.833,2.441.933.573.804,4006739784833.0,2441933573804.0
Doanh thu với bên liên quan (Thuyết minh số 33),Trong đó: > Doanh thu với bên liên quan (Thuyết minh số 33),Doanh thu với bên liên quan (Thuyết minh số 33),83.993.183.081,37.219.010.037,83993183081.0,37219010037.0
