row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,,
Số dư đầu năm,Vốn đã góp của chủ sở hữu > Số dư đầu năm,Số dư đầu năm,1.100.000.000.000,99.928.860.000,1100000000000.0,99928860000.0
Phát hành cổ phiếu,Vốn đã góp của chủ sở hữu > Phát hành cổ phiếu,Phát hành cổ phiếu,1.900.000.000.000,1.000.071.140.000,1900000000000.0,1000071140000.0
Số dư cuối năm,Vốn đã góp của chủ sở hữu > Số dư cuối năm,Số dư cuối năm,3.000.000.000.000,1.100.000.000.000,3000000000000.0,1100000000000.0
Cổ tức đã công bố trong năm,Cổ tức đã công bố trong năm,Cổ tức đã công bố trong năm,Cổ tức đã công bố trong năm,Cổ tức đã công bố trong năm,,
Cổ tức trên cổ phiếu phổ thông,Cổ tức trên cổ phiếu phổ thông,Cổ tức trên cổ phiếu phổ thông,Cổ tức trên cổ phiếu phổ thông,Cổ tức trên cổ phiếu phổ thông,,
Cổ tức 2018 đã công bố,Cổ tức trên cổ phiếu phổ thông > Cổ tức 2018 đã công bố,Cổ tức 2018 đã công bố,143.755.000.000,9.000.000.000,143755000000.0,9000000000.0
Tam ứng cổ tức 2019 đã công bố,Cổ tức trên cổ phiếu phổ thông > Tam ứng cổ tức 2019 đã công bố,Tam ứng cổ tức 2019 đã công bố,600.000.000.000,290.005.272.824,600000000000.0,290005272824.0
Cổ tức đã trả cho chủ sở hữu,Cổ tức trên cổ phiếu phổ thông > Cổ tức đã trả cho chủ sở hữu,Cổ tức đã trả cho chủ sở hữu,743.757.659.098,296.874.181.818,743757659098.0,296874181818.0
Cổ tức đã trả cho Công ty mẹ cao nhất,Cổ tức trên cổ phiếu phổ thông > Cổ tức đã trả cho Công ty mẹ cao nhất,Cổ tức đã trả cho Công ty mẹ cao nhất,-,257.910.250.000,,257910250000.0
Cổ tức đã trả cho cổ đông không kiểm soát,Cổ tức trên cổ phiếu phổ thông > Cổ tức đã trả cho cổ đông không kiểm soát,Cổ tức đã trả cho cổ đông không kiểm soát,427.263.834.161,475.904.258.075,427263834161.0,475904258075.0
