row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,435.182.318.611,330.999.672.914,435182318611.0,330999672914.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,232.583.166.339,172.560.457.294,232583166339.0,172560457294.0
- Chi phí quảng cáo,- Chi phí quảng cáo,- Chi phí quảng cáo,87.834.535.914,111.767.859.254,87834535914.0,111767859254.0
- Chi phí môi giới,- Chi phí môi giới,- Chi phí môi giới,25.057.974.115,1.521.581.427,25057974115.0,1521581427.0
- Chi phí khấu hao và hao môn,- Chi phí khấu hao và hao môn,- Chi phí khấu hao và hao môn,2.834.148.259,1.144.428.455,2834148259.0,1144428455.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,86.872.493.984,44.005.346.484,86872493984.0,44005346484.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,324.584.509.342,190.120.988.756,324584509342.0,190120988756.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,178.893.285.190,105.343.184.952,178893285190.0,105343184952.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,69.679.978.889,36.605.743.449,69679978889.0,36605743449.0
- Chi phí khấu hao và hao môn,- Chi phí khấu hao và hao môn,- Chi phí khấu hao và hao môn,8.489.986.998,4.922.566.982,8489986998.0,4922566982.0
- Chi phí dự phòng,- Chi phí dự phòng,- Chi phí dự phòng,3.652.965.716,6.587.898.579,3652965716.0,6587898579.0
- Chi phí lợi thể thương mại,- Chi phí lợi thể thương mại,- Chi phí lợi thể thương mại,833.179.856,69.431.655,833179856.0,69431655.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,63.035.112.693,36.592.163.139,63035112693.0,36592163139.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,759.766.827.953,521.120.661.670,759766827953.0,521120661670.0
