row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,1.265.109.692.271,1.263.623.999.185,1265109692271.0,1263623999185.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",328.767.413.544,34.066.584.615,328767413544.0,34066584615.0
Nhận đặt cọc của khách hàng cá nhân mua căn hộ,Nhận đặt cọc của khách hàng cá nhân mua căn hộ,Nhận đặt cọc của khách hàng cá nhân mua căn hộ,36.103.845.026,11.928.185.408,36103845026.0,11928185408.0
Nhận góp vốn theo HĐHTKD (i),Nhận góp vốn theo HĐHTKD (i),Nhận góp vốn theo HĐHTKD (i),270.802.484.400,656.821.807.948,270802484400.0,656821807948.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,2.128.431.909,96.509.697.059,2128431909.0,96509697059.0
Nhận tạm ứng góp vốn,Nhận tạm ứng góp vốn,Nhận tạm ứng góp vốn,,336.168.567.000,,336168567000.0
Khác,Khác,Khác,36.157.181.562,21.974.560.069,36157181562.0,21974560069.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.939.069.048.712,2.421.093.401.284,1939069048712.0,2421093401284.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,1.360.417.746.122,1.454.997.333.691,1360417746122.0,1454997333691.0
Phải trả bên liên quan (Thuyết minh số 33),Trong đó: > Phải trả bên liên quan (Thuyết minh số 33),Phải trả bên liên quan (Thuyết minh số 33),578.651.302.590,966.096.067.593,578651302590.0,966096067593.0
