row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả ngắn hạn khácDXG,Phải trả ngắn hạn khácDXG,Phải trả ngắn hạn khácDXG,Công ty mẹ,Góp vốn theoHBHTKDCổ tứcNhận tạm ứnggóp vốnLãi vay,203.116.960.4002.125.818.182-,656.636.054.9482.125.818.182303.594.480.000262.011.639,,,,6.566360549482126e+42
LDG,LDG,LDG,Bên liên quan,Tạm ứngGóp vốn theoHBHTKDThu hộ,316.250.000.00030.866.645.0002.623.000.008,31.000.000--,,,3.1625000000030866e+32,
DXI,DXI,DXI,Công ty trongTập đoàn,Nhận tạm ứnggóp vốn,12.468.879.000,,,,12468879000.0,
Hà Thuận Hùng,Hà Thuận Hùng,Hà Thuận Hùng,Công ty trongTập đoàn,Góp vốn theoHBHTKD,10.000.000.000,3.041.430.000,,,10000000000.0,3041430000.0
Đất Xanh Premium,Đất Xanh Premium,Đất Xanh Premium,Bên liên quan,Khác,1.200.000.000,400.000.000,,,1200000000.0,400000000.0
ÔngTrần Công Luận,ÔngTrần Công Luận,ÔngTrần Công Luận,Chủ tịch HDQT,Cổ tức,-,2.636.412,,,,2636412.0
Ông Lương Trí Tú,Ông Lương Trí Tú,Ông Lương Trí Tú,Cổ đông,Cổ tức,-,2.636.412,,,,2636412.0
,,,,,578.651.302.590,966.096.067.593,,,578651302590.0,966096067593.0
VayXây dựng FBV,VayXây dựng FBV,VayXây dựng FBV,Công ty trongTập đoàn,Bi vay,5.000.000.000,-,,,5000000000.0,
