row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu từ bên khác,Phải thu từ bên khác,Phải thu từ bên khác,1.620.650.965.060,996.027.905.830,1620650965060.0,996027905830.0
- Công Ty Cổ phần Bất Động Sản Linkgroup,- Công Ty Cổ phần Bất Động Sản Linkgroup,- Công Ty Cổ phần Bất Động Sản Linkgroup,586.523.163.770,-,586523163770.0,
- Công ty TNHH Dịch vụ Đầu tư và Kinh doanh Địa ốc Minh Bình,- Công ty TNHH Dịch vụ Đầu tư và Kinh doanh Địa ốc Minh Bình,- Công ty TNHH Dịch vụ Đầu tư và Kinh doanh Địa ốc Minh Bình,169.402.487.531,179.402.487.531,169402487531.0,179402487531.0
- Công ty TNHH IDE Việt Nam (i),- Công ty TNHH IDE Việt Nam (i),- Công ty TNHH IDE Việt Nam (i),71.886.015.215,71.886.015.215,71886015215.0,71886015215.0
- Công ty Cổ phần Bất động sản Hiệp Phú Land (ii),- Công ty Cổ phần Bất động sản Hiệp Phú Land (ii),- Công ty Cổ phần Bất động sản Hiệp Phú Land (ii),10.889.156.954,399.630.480.687,10889156954.0,399630480687.0
- Công ty Cổ phần Đầu tư Hạ tầng và Kiến trúc Hà Nội,- Công ty Cổ phần Đầu tư Hạ tầng và Kiến trúc Hà Nội,- Công ty Cổ phần Đầu tư Hạ tầng và Kiến trúc Hà Nội,-,42.994.532.893,,42994532893.0
- Công ty TNHH Bến Du Thuyền Đà Nẵng,- Công ty TNHH Bến Du Thuyền Đà Nẵng,- Công ty TNHH Bến Du Thuyền Đà Nẵng,-,23.264.007.712,,23264007712.0
- Các khách hàng khác,- Các khách hàng khác,- Các khách hàng khác,781.950.141.590,278.850.381.792,781950141590.0,278850381792.0
Phải thu từ bên liên quan (Thuyết minh số 33),Phải thu từ bên liên quan (Thuyết minh số 33),Phải thu từ bên liên quan (Thuyết minh số 33),19.574.206.715,12.214.139.177,19574206715.0,12214139177.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.640.225.171.775,1.008.242.045.007,1640225171775.0,1008242045007.0
Dự phòng phải thu ngắn hạn của khách hàng (Thuyết minh số 11),Dự phòng phải thu ngắn hạn của khách hàng (Thuyết minh số 11),Dự phòng phải thu ngắn hạn của khách hàng (Thuyết minh số 11),(13.909.371.558),(11.893.557.474),-13909371558.0,-11893557474.0
GIẢ TRỊ THUẢN,GIẢ TRỊ THUẢN,GIẢ TRỊ THUẢN,1.626.315.800.217,996.348.487.533,1626315800217.0,996348487533.0
