row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,73.557.726.086,10.299.304.895,73557726086.0,10299304895.0
- Thu nhập từ phạt vi phạm hợp đồng,- Thu nhập từ phạt vi phạm hợp đồng,- Thu nhập từ phạt vi phạm hợp đồng,68.570.161.725,9.581.733.456,68570161725.0,9581733456.0
- Khác,- Khác,- Khác,4.987.564.361,717.571.439,4987564361.0,717571439.0
Chi phí khác,Chi phí khác,Chi phí khác,36.864.439.302,22.802.076.958,36864439302.0,22802076958.0
- Chi phí phạt thanh lý hợp đồng,- Chi phí phạt thanh lý hợp đồng,- Chi phí phạt thanh lý hợp đồng,25.817.637.358,55.030.146,25817637358.0,55030146.0
- Chi phí phạt chậm nộp thuế,- Chi phí phạt chậm nộp thuế,- Chi phí phạt chậm nộp thuế,9.460.788.233,39.500.000,9460788233.0,39500000.0
- Chi phí phạt hành chính,- Chi phí phạt hành chính,- Chi phí phạt hành chính,508.023.778,137.655.384,508023778.0,137655384.0
- Chi phí phạt chậm nộp tiền sử dụng đất,- Chi phí phạt chậm nộp tiền sử dụng đất,- Chi phí phạt chậm nộp tiền sử dụng đất,-,18.750.400.135,,18750400135.0
- Khác,- Khác,- Khác,1.077.989.933,3.819.491.293,1077989933.0,3819491293.0
LỢI NHUẬN (LỐ) KHÁC,LỢI NHUẬN (LỐ) KHÁC,LỢI NHUẬN (LỐ) KHÁC,36.693.286.784,(12.502.772.063),36693286784.0,-12502772063.0
