row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,2.667.065.407.318,1.804.000.043.906,2667065407318.0,1804000043906.0
"Tạm ứng tiền đến bù cho ban bồi thường, giải phóng mặt bằng","Tạm ứng tiền đến bù cho ban bồi thường, giải phóng mặt bằng","Tạm ứng tiền đến bù cho ban bồi thường, giải phóng mặt bằng",2.202.688.346.922,1.389.442.338.257,2202688346922.0,1389442338257.0
Dự án Long Tân,Dự án Long Tân,Dự án Long Tân,1.420.721.212.400,909.786.187.600,1420721212400.0,909786187600.0
Dự án Bắc Vũng Tàu,Dự án Bắc Vũng Tàu,Dự án Bắc Vũng Tàu,646.596.064.278,415.991.005.638,646596064278.0,415991005638.0
Dự án Chí Linh,Dự án Chí Linh,Dự án Chí Linh,128.561.070.244,56.855.145.019,128561070244.0,56855145019.0
Dự án Hiệp Phước,Dự án Hiệp Phước,Dự án Hiệp Phước,4.810.000.000,4.810.000.000,4810000000.0,4810000000.0
Dự án Bầu Trứng,Dự án Bầu Trứng,Dự án Bầu Trứng,2.000.000.000,2.000.000.000,2000000000.0,2000000000.0
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,270.430.654.481,223.582.828.351,270430654481.0,223582828351.0
"Ký quỹ, ký cược ngắn hạn","Ký quỹ, ký cược ngắn hạn","Ký quỹ, ký cược ngắn hạn",86.937.839.290,88.719.304.252,86937839290.0,88719304252.0
"Lãi tiền gửi, tiền cho vay dự thu","Lãi tiền gửi, tiền cho vay dự thu","Lãi tiền gửi, tiền cho vay dự thu",37.201.737.979,22.216.868.592,37201737979.0,22216868592.0
Chi hộ,Chi hộ,Chi hộ,26.994.235.792,28.434.482.367,26994235792.0,28434482367.0
Phải thu khác,Phải thu khác,Phải thu khác,42.812.592.854,51.604.222.087,42812592854.0,51604222087.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,2.381.712.421.430,4.110.287.408.009,2381712421430.0,4110287408009.0
Hợp tác đầu tư phát triển dự án (i),Hợp tác đầu tư phát triển dự án (i),Hợp tác đầu tư phát triển dự án (i),,,,
Công ty CP Đầu tư Phát triển Thiên Tân,Hợp tác đầu tư phát triển dự án (i) > Công ty CP Đầu tư Phát triển Thiên Tân,Công ty CP Đầu tư Phát triển Thiên Tân,1.298.153.760.510,1.298.153.760.510,1298153760510.0,1298153760510.0
Công ty CP Logistics Cái Mép,Hợp tác đầu tư phát triển dự án (i) > Công ty CP Logistics Cái Mép,Công ty CP Logistics Cái Mép,1.000.000.000.000,1.000.000.000.000,1000000000000.0,1000000000000.0
Công ty CP Đầu tư Xây dựng A.T.A,Hợp tác đầu tư phát triển dự án (i) > Công ty CP Đầu tư Xây dựng A.T.A,Công ty CP Đầu tư Xây dựng A.T.A,79.999.999.999,79.999.999.999,79999999999.0,79999999999.0
Công ty CP Đầu tư Thương mại DIC,Hợp tác đầu tư phát triển dự án (i) > Công ty CP Đầu tư Thương mại DIC,Công ty CP Đầu tư Thương mại DIC,3.000.000.000,3.000.000.000,3000000000.0,3000000000.0
Công ty CP Đầu tư Đức Hòa III - Resco,Hợp tác đầu tư phát triển dự án (i) > Công ty CP Đầu tư Đức Hòa III - Resco,Công ty CP Đầu tư Đức Hòa III - Resco,,1.729.119.206.500,,1729119206500.0
"Ký quỹ, ký cược dài hạn","Hợp tác đầu tư phát triển dự án (i) > Ký quỹ, ký cược dài hạn","Ký quỹ, ký cược dài hạn",558.660.921,14.441.000,558660921.0,14441000.0
Cộng,Hợp tác đầu tư phát triển dự án (i) > Cộng,Cộng,5.048.777.828.748,5.914.287.451.915,5048777828748.0,5914287451915.0
Trong đó:,Trong đó:,Trong đó:,,,,
Phải thu khác từ Bên liên quan (Thuyết minh VIII.2),Trong đó: > Phải thu khác từ Bên liên quan (Thuyết minh VIII.2),Phải thu khác từ Bên liên quan (Thuyết minh VIII.2),153.104.454.981,133.987.830.164,153104454981.0,133987830164.0
