row_label_raw,row_label_full,col_0,31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
,,,VND,VND,,
Tiền mặt,Tiền mặt,Tiền mặt,1.616.193.984,1.225.970.907,1616193984.0,1225970907.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,234.807.825.128,379.556.440.702,234807825128.0,379556440702.0
Các khoản tương đương tiền (i),Các khoản tương đương tiền (i),Các khoản tương đương tiền (i),9.490.215.419,619.472.538.259,9490215419.0,619472538259.0
Cộng,Cộng,Cộng,245.914.234.531,1.000.254.949.868,245914234531.0,1000254949868.0
