row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,583.380.274.169,1.428.251.872.080,583380274169.0,1428251872080.0
Nhận đặt cọc chuyển nhượng dự án,Nhận đặt cọc chuyển nhượng dự án,Nhận đặt cọc chuyển nhượng dự án,230.396.515.470,1.098.011.652.900,230396515470.0,1098011652900.0
Lợi nhuận được chia từ hợp tác kinh doanh,Lợi nhuận được chia từ hợp tác kinh doanh,Lợi nhuận được chia từ hợp tác kinh doanh,136.388.584.457,116.388.584.457,136388584457.0,116388584457.0
"Lệ phí trước bạ, quỹ bảo trì chung cư (i)","Lệ phí trước bạ, quỹ bảo trì chung cư (i)","Lệ phí trước bạ, quỹ bảo trì chung cư (i)",76.167.099.268,96.536.008.445,76167099268.0,96536008445.0
"Chi phí đến bù, giải tỏa phải trả","Chi phí đến bù, giải tỏa phải trả","Chi phí đến bù, giải tỏa phải trả",29.726.027.982,24.773.442.950,29726027982.0,24773442950.0
Phải trả ông Phan Văn Bình,Phải trả ông Phan Văn Bình,Phải trả ông Phan Văn Bình,26.627.957.846,40.549.957.848,26627957846.0,40549957848.0
Nhận đặt cọc từ khách hàng,Nhận đặt cọc từ khách hàng,Nhận đặt cọc từ khách hàng,15.541.588.589,14.163.848.004,15541588589.0,14163848004.0
"Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược",13.470.527.500,9.035.327.500,13470527500.0,9035327500.0
Phải trả khác,Phải trả khác,Phải trả khác,55.061.973.057,28.748.049.976,55061973057.0,28748049976.0
Phải trả dài hạn khác,Phải trả dài hạn khác,Phải trả dài hạn khác,20.106.000.000,20.054.120.000,20106000000.0,20054120000.0
Nhận hợp tác đầu tư các dự án bất động sản (ii),Nhận hợp tác đầu tư các dự án bất động sản (ii),Nhận hợp tác đầu tư các dự án bất động sản (ii),19.600.000.000,19.600.000.000,19600000000.0,19600000000.0
"Nhận ký quỹ, ký cược khác","Nhận ký quỹ, ký cược khác","Nhận ký quỹ, ký cược khác",506.000.000,454.120.000,506000000.0,454120000.0
Cộng,Cộng,Cộng,603.486.274.169,1.448.305.992.080,603486274169.0,1448305992080.0
