row_label_raw,row_label_full,col_0,Số đầu năm,Tăng,Giảm,Phân loại lại,Đánh giá lại,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng,numeric__Giảm,numeric__Phân loại lại,numeric__Đánh giá lại,numeric__VND Số cuối năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.201.598.912.000,901.746.149.129,(1.458.987.583.738),770.102.583.738,(900.000.000),1.413.560.061.129,1201598912000.0,901746149129.0,-1458987583738.0,770102583738.0,-900000000.0,1413560061129.0
Vay ngân hàng(Thuyết minh số 21.1),Vay ngân hàng(Thuyết minh số 21.1),Vay ngân hàng(Thuyết minh số 21.1),99.652.850.000,208.000.000.000,(30.927.583.738),57.427.583.738,-,334.152.850.000,99652850000.0,208000000000.0,-30927583738.0,57427583738.0,,334152850000.0
Trái phiếu(Thuyết minh số 21.2),Trái phiếu(Thuyết minh số 21.2),Trái phiếu(Thuyết minh số 21.2),1.101.946.062.000,530.546.149.129,(1.364.860.000.000),190.000.000.000,-,457.632.211.129,1101946062000.0,530546149129.0,-1364860000000.0,190000000000.0,,457632211129.0
Vay bên khác(Thuyết minh số 21.3),Vay bên khác(Thuyết minh số 21.3),Vay bên khác(Thuyết minh số 21.3),-,163.200.000.000,(63.200.000.000),522.675.000.000,(900.000.000),621.775.000.000,,163200000000.0,-63200000000.0,522675000000.0,-900000000.0,621775000000.0
Dài hạn,Dài hạn,Dài hạn,970.300.594.738,285.046.807.638,-,(770.102.583.738),-,485.244.818.638,970300594738.0,285046807638.0,,-770102583738.0,,485244818638.0
Vay ngân hàng(Thuyết minh số 21.1),Vay ngân hàng(Thuyết minh số 21.1),Vay ngân hàng(Thuyết minh số 21.1),15.427.583.738,280.000.000.000,-,(57.427.583.738),-,238.000.000.000,15427583738.0,280000000000.0,,-57427583738.0,,238000000000.0
Trái phiếu(Thuyết minh số 21.2),Trái phiếu(Thuyết minh số 21.2),Trái phiếu(Thuyết minh số 21.2),432.198.011.000,5.046.807.638,-,(190.000.000.000),-,247.244.818.638,432198011000.0,5046807638.0,,-190000000000.0,,247244818638.0
Vay bên khác(Thuyết minh số 21.3),Vay bên khác(Thuyết minh số 21.3),Vay bên khác(Thuyết minh số 21.3),522.675.000.000,-,-,(522.675.000.000),-,-,522675000000.0,,,-522675000000.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.171.899.506.738,1.186.792.956.767,(1.458.987.583.738),-,(900.000.000),1.898.804.879.767,2171899506738.0,1186792956767.0,-1458987583738.0,,-900000000.0,1898804879767.0
