row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Ông Nguyễn Văn Đạt,Ông Nguyễn Văn Đạt,Ông Nguyễn Văn Đạt,Chủ tịch,Tạm ứngThu tạm ứngMượn tiềnHoàn tiền mượn,1.680.467.506.6091.680.467.506.609567.602.511.828567.494.361.599,1.095.878.080.6621.095.878.080.66224.051.013.96624.051.013.966,,,1.680467506609168e+49,1.0958780806621096e+47
BIDICI,BIDICI,BIDICI,Công ty liên kết,Góp vốnMượn tiền,1.092.700.000.0001.096.250.000.000,,,,1.0927000000001095e+25,
Bến Thành – Long Hải,Bến Thành – Long Hải,Bến Thành – Long Hải,Công ty con,Tạm ứng phát triển dự án,315.026.000,,,,315026000.0,
KCN Phát Đạt,KCN Phát Đạt,KCN Phát Đạt,Công ty con,Góp vốnMượn tiền,462.400.000.000461.200.000.000,,,,4.624000000004612e+23,
Sài Gòn - KL,Sài Gòn - KL,Sài Gòn - KL,Công ty con,Tạm ứng phát triển dự ánThu tạm ứngCung cấp dịch vụ,532.945.000.000276.238.010.0002.664.000.000,259.690.000.000-,,,5.329450000002762e+33,
"Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")","Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")","Công ty Cổ phần Đầu tư Thương mại Dịch vụ AKYN (""AKYN"")",Bên liên quan của Chủ tịch,Thu hồi khoản đầu tưThu tiền chuyển nhượng cổ phầnThu tiền chuyển nhượng bất động sảnCung cấp dịch vụ,50.939.751.90045.000.000.00018.288.000.0001.094.583.869,-27.000.000.0003.143.000.000494.870.676,,,5.093975190045e+42,-2.70000000003143e+29
Coinin,Coinin,Coinin,Công ty con,Tạm ứng phát triển dự án,46.525.000.000,,,,46525000000.0,
Bà Đoàn Thị Tráng,Bà Đoàn Thị Tráng,Bà Đoàn Thị Tráng,Bên liên quan của Chủ tịch,Thu lại chi phí chi trả hộThu tiền chuyển nhượng bất động sảnChi hộ,15.219.558.71715.000.000.000129.095.729,17.434.143.796-17.648.000.00015.125.285.677,,,1.521955871715e+30,
Ông Bùi Quang Anh Vũ,Ông Bùi Quang Anh Vũ,Ông Bùi Quang Anh Vũ,Tổng Giám đốc,Thu tiền chuyển nhượng bất động sảnMượn tiềnHoàn tiền mượn Đặt cọcmua sản phẩmChuyển nhượng bất động sản,10.306.377.9001.500.000.0001.500.000.000800.000.000-,21.000.000.000--,,,,
