row_label_raw,row_label_full,Số đầu năm,Năm nay > 6.592.068.523,VNDNăm trước > 13.283.531.767,numeric__Năm nay > 6.592.068.523,numeric__VNDNăm trước > 13.283.531.767
Tăng,Tăng,Tăng,16.640.913.781,12.800.000.000,16640913781.0,12800000000.0
Giảm,Giảm,Giảm,(20.557.710.904),(19.491.463.244),-20557710904.0,-19491463244.0
Số cuối năm,Số cuối năm,Số cuối năm,2.675.271.400,6.592.068.523,2675271400.0,6592068523.0
