row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,4.699.725.667,2.535.665.201,4699725667.0,2535665201.0
Chi phí dịch vụ thuê ngoài,Chi phí dịch vụ thuê ngoài,Chi phí dịch vụ thuê ngoài,2.396.976.753,381.151.768,2396976753.0,381151768.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",649.309.740,714.438.747,649309740.0,714438747.0
Phí bảo hiểm,Phí bảo hiểm,Phí bảo hiểm,624.185.572,502.474.083,624185572.0,502474083.0
Khác,Khác,Khác,1.029.253.602,937.600.603,1029253602.0,937600603.0
Dài hạn,Dài hạn,Dài hạn,941.356.720.230,1.030.895.179.015,941356720230.0,1030895179015.0
Chi phí bồi thường dự án The EverRich 2 (*),Chi phí bồi thường dự án The EverRich 2 (*),Chi phí bồi thường dự án The EverRich 2 (*),923.823.243.655,923.823.243.655,923823243655.0,923823243655.0
Chi phí cải tạo văn phòng,Chi phí cải tạo văn phòng,Chi phí cải tạo văn phòng,5.703.519.522,-,5703519522.0,
Chi phí quản lý căn hộ,Chi phí quản lý căn hộ,Chi phí quản lý căn hộ,3.383.934.585,3.383.934.585,3383934585.0,3383934585.0
Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,2.581.861.407,100.000.000.000,2581861407.0,100000000000.0
Khác,Khác,Khác,5.864.161.061,3.688.000.775,5864161061.0,3688000775.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,946.056.445.897,1.033.430.844.216,946056445897.0,1033430844216.0
