row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Ngắn hạn,Ngắn hạn,Ngắn hạn,334.152.850.000,334152850000.0
Dài hạn,Dài hạn,Dài hạn,238.000.000.000,238000000000.0
