row_label_raw,row_label_full,col_0,Số cuối năm > %sở hữu,Số cuối năm > Số tiềnVND,Số đầu năm > %sở hữu,Số đầu năm > Số tiềnVND,numeric__Số cuối năm > %sở hữu,numeric__Số cuối năm > Số tiềnVND,numeric__Số đầu năm > %sở hữu,numeric__Số đầu năm > Số tiềnVND
"Công ty Cổ phần Bến Thành - Long Hải (""Bến Thành - Long Hải"") (i)","Công ty Cổ phần Bến Thành - Long Hải (""Bến Thành - Long Hải"") (i)","Công ty Cổ phần Bến Thành - Long Hải (""Bến Thành - Long Hải"") (i)",99,1.980.000.000.000,-,-,99.0,1980000000000.0,,
"Công ty Cổ phần Địa ốc Sài Gòn - KL (""Sài Gòn - KL"") (ii)","Công ty Cổ phần Địa ốc Sài Gòn - KL (""Sài Gòn - KL"") (ii)","Công ty Cổ phần Địa ốc Sài Gòn - KL (""Sài Gòn - KL"") (ii)",99,647.756.230.000,99,630.667.840.000,99.0,647756230000.0,99.0,630667840000.0
"Công ty Cổ phần Đầu tư và Phát triển Khu Công nghiệp Phát Đạt (""KCN Phát Đạt"") (iii)","Công ty Cổ phần Đầu tư và Phát triển Khu Công nghiệp Phát Đạt (""KCN Phát Đạt"") (iii)","Công ty Cổ phần Đầu tư và Phát triển Khu Công nghiệp Phát Đạt (""KCN Phát Đạt"") (iii)",68,462.400.000.000,-,-,68.0,462400000000.0,,
"Công ty Cổ phần ĐK Phú Quốc (""ĐK Phú Quốc"") (iv)","Công ty Cổ phần ĐK Phú Quốc (""ĐK Phú Quốc"") (iv)","Công ty Cổ phần ĐK Phú Quốc (""ĐK Phú Quốc"") (iv)",99,393.624.000.000,99,393.624.000.000,99.0,393624000000.0,99.0,393624000000.0
"Công ty TNHH Đầu tư Xây dựng Hạ tầng Kỹ thuật Coinin (""Coinin"") (v, Công ty Cổ phần Đầu tư Bất động sản Ngô Mây (""Ngô Mây"") (vi)","Công ty TNHH Đầu tư Xây dựng Hạ tầng Kỹ thuật Coinin (""Coinin"") (v, Công ty Cổ phần Đầu tư Bất động sản Ngô Mây (""Ngô Mây"") (vi)","Công ty TNHH Đầu tư Xây dựng Hạ tầng Kỹ thuật Coinin (""Coinin"") (v, Công ty Cổ phần Đầu tư Bất động sản Ngô Mây (""Ngô Mây"") (vi)",80,246.000.000.000,80,246.000.000.000,80.0,246000000000.0,80.0,246000000000.0
"Công ty TNHH Một Thành viên Đầu tư Phát Đạt (""Đầu tư Phát Đạt"") (vii)","Công ty TNHH Một Thành viên Đầu tư Phát Đạt (""Đầu tư Phát Đạt"") (vii)","Công ty TNHH Một Thành viên Đầu tư Phát Đạt (""Đầu tư Phát Đạt"") (vii)",-,-,100,-,,,100.0,
"Công ty TNHH Đầu tư Bất động sản Phú Hưng (""Phú Hưng"") (viii)","Công ty TNHH Đầu tư Bất động sản Phú Hưng (""Phú Hưng"") (viii)","Công ty TNHH Đầu tư Bất động sản Phú Hưng (""Phú Hưng"") (viii)",-,-,100,-,,,100.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.863.505.230.000,3.863.505.230.000,1.397.304.300.600,1.397.304.300.600,3863505230000.0,3863505230000.0,1397304300600.0,1397304300600.0
