row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,268.301.896.663,138.599.074.691,268301896663.0,138599074691.0
Phải thu bên khác,Phải thu bên khác,Phải thu bên khác,257.986.870.663,123.508.611.703,257986870663.0,123508611703.0
"- Công ty Cổ phần Kinh doanh Bất động sảnMinh Hoàng (""Minh Hoàng"") (i)","- Công ty Cổ phần Kinh doanh Bất động sảnMinh Hoàng (""Minh Hoàng"") (i)","- Công ty Cổ phần Kinh doanh Bất động sảnMinh Hoàng (""Minh Hoàng"") (i)",200.000.000.000,17.660.000.000,200000000000.0,17660000000.0
"- Công ty Cổ phần Thương mại Vận tải biểnTrường Phát Lộc (""Trường Phát Lộc"") (ii)","- Công ty Cổ phần Thương mại Vận tải biểnTrường Phát Lộc (""Trường Phát Lộc"") (ii)","- Công ty Cổ phần Thương mại Vận tải biểnTrường Phát Lộc (""Trường Phát Lộc"") (ii)",50.000.000.000,75.000.000.000,50000000000.0,75000000000.0
"- Ký quỹ, ký cược","- Ký quỹ, ký cược","- Ký quỹ, ký cược",733.360.000,6.372.484.000,733360000.0,6372484000.0
- Khác,- Khác,- Khác,7.253.510.663,24.476.127.703,7253510663.0,24476127703.0
Phải thu bên liên quan (Thuyết minh số 30),Phải thu bên liên quan (Thuyết minh số 30),Phải thu bên liên quan (Thuyết minh số 30),10.315.026.000,15.090.462.988,10315026000.0,15090462988.0
Dài hạn,Dài hạn,Dài hạn,1.522.369.553.082,1.746.691.893.367,1522369553082.0,1746691893367.0
Phải thu bên khác,Phải thu bên khác,Phải thu bên khác,859.626.914.270,1.326.941.492.655,859626914270.0,1326941492655.0
"- Công ty Cổ phần Đoàn Ánh DươngPhú Quốc (""Đoàn Ánh Dương"") (iii)","- Công ty Cổ phần Đoàn Ánh DươngPhú Quốc (""Đoàn Ánh Dương"") (iii)","- Công ty Cổ phần Đoàn Ánh DươngPhú Quốc (""Đoàn Ánh Dương"") (iii)",356.000.000.000,416.000.000.000,356000000000.0,416000000000.0
- Công ty Cổ phần Địa ốc Tân Hoàng (iv),- Công ty Cổ phần Địa ốc Tân Hoàng (iv),- Công ty Cổ phần Địa ốc Tân Hoàng (iv),223.000.000.000,223.000.000.000,223000000000.0,223000000000.0
- Công ty Cổ phần Địa ốc Tam Bình (iv),- Công ty Cổ phần Địa ốc Tam Bình (iv),- Công ty Cổ phần Địa ốc Tam Bình (iv),200.000.000.000,200.000.000.000,200000000000.0,200000000000.0
- Trường Phát Lộc (ii),- Trường Phát Lộc (ii),- Trường Phát Lộc (ii),76.400.000.000,126.400.000.000,76400000000.0,126400000000.0
"- Ký quỹ, ký cược","- Ký quỹ, ký cược","- Ký quỹ, ký cược",3.960.245.380,141.492.655,3960245380.0,141492655.0
- Minh Hoàng (i),- Minh Hoàng (i),- Minh Hoàng (i),-,361.400.000.000,,361400000000.0
- Khác,- Khác,- Khác,266.668.890,-,266668890.0,
Phải thu bên liên quan (Thuyết minh số 30),Phải thu bên liên quan (Thuyết minh số 30),Phải thu bên liên quan (Thuyết minh số 30),662.742.638.812,419.750.400.712,662742638812.0,419750400712.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.790.671.449.745,1.885.290.968.058,1790671449745.0,1885290968058.0
