row_label_raw,row_label_full,Chỉ tiêu,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,10.358.757.596.107,11.300.673.095.465,10358757596107.0,11300673095465.0
Lợi nhuận sau thuế,Lợi nhuận sau thuế,Lợi nhuận sau thuế,5.517.033.777,4.303.134.291,5517033777.0,4303134291.0
