row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,10.692.083.028,8.881.728.760,10692083028.0,8881728760.0
"Chi phí thanh lý nhà số 2 Điện Biên Phủ, Thành Phố Trà Vinh","Chi phí thanh lý nhà số 2 Điện Biên Phủ, Thành Phố Trà Vinh","Chi phí thanh lý nhà số 2 Điện Biên Phủ, Thành Phố Trà Vinh",3.409.253.364,3.409.253.364,3409253364.0,3409253364.0
Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,Chi phí sửa chữa tài sản,3.146.573.386,1.938.592.433,3146573386.0,1938592433.0
Chi phí bảo hiểm,Chi phí bảo hiểm,Chi phí bảo hiểm,-,5.564.631,,5564631.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,1.065.626.430,2.396.949.325,1065626430.0,2396949325.0
Chi phí gia hạn thuê dịch vụ sử dụng thư điện tử,Chi phí gia hạn thuê dịch vụ sử dụng thư điện tử,Chi phí gia hạn thuê dịch vụ sử dụng thư điện tử,126.234.931,-,126234931.0,
Chi phí bao bì,Chi phí bao bì,Chi phí bao bì,485.677.097,200.715.347,485677097.0,200715347.0
Các chỉ phí khác,Các chỉ phí khác,Các chỉ phí khác,2.458.717.820,930.653.660,2458717820.0,930653660.0
Dài hạn,Dài hạn,Dài hạn,142.759.556.629,144.681.561.570,142759556629.0,144681561570.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.987.525.574,3.550.311.411,2987525574.0,3550311411.0
Chi phí san lắp và giải phóng mặt bằng - CN Thốt Nốt,Chi phí san lắp và giải phóng mặt bằng - CN Thốt Nốt,Chi phí san lắp và giải phóng mặt bằng - CN Thốt Nốt,51.296.354.115,51.296.354.115,51296354115.0,51296354115.0
Tiền thuê đất Tân Kim,Tiền thuê đất Tân Kim,Tiền thuê đất Tân Kim,44.920.930.952,46.299.578.455,44920930952.0,46299578455.0
Đầu tư khu du lịch Long Trị,Đầu tư khu du lịch Long Trị,Đầu tư khu du lịch Long Trị,4.908.804.691,5.057.177.935,4908804691.0,5057177935.0
"Chi phí cải tạo, sửa chữa","Chi phí cải tạo, sửa chữa","Chi phí cải tạo, sửa chữa",12.400.926.072,10.447.673.786,12400926072.0,10447673786.0
Chi phí đầu tư hạ tầng ao nuôi trồng thủy sản chở phân bổ,Chi phí đầu tư hạ tầng ao nuôi trồng thủy sản chở phân bổ,Chi phí đầu tư hạ tầng ao nuôi trồng thủy sản chở phân bổ,-,2.456.068.846,,2456068846.0
"Chi phí thuê nhà, thuê kho, thuê đất","Chi phí thuê nhà, thuê kho, thuê đất","Chi phí thuê nhà, thuê kho, thuê đất",19.429.087.184,16.212.660.062,19429087184.0,16212660062.0
Chi phí khai thác khoáng sản và phục hồi môi trường,Chi phí khai thác khoáng sản và phục hồi môi trường,Chi phí khai thác khoáng sản và phục hồi môi trường,310.793.503,337.355.839,310793503.0,337355839.0
Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,6.505.134.538,9.024.381.121,6505134538.0,9024381121.0
Tổng,Tổng,Tổng,153.451.639.657,153.563.290.330,153451639657.0,153563290330.0
