row_label_raw,row_label_full,31/12/2025 > Số lượng (kg),31/12/2025 > Giá trị (VND),01/01/2025 > Số lượng (kg),01/01/2025 > Giá trị (VND),numeric__31/12/2025 > Giá trị (VND),numeric__01/01/2025 > Số lượng (kg),numeric__01/01/2025 > Giá trị (VND)
83.313.922,83.313.922,83.313.922,648.878.585.812,83.313.922,649.082.043.143,648878585812.0,83313922.0,649082043143.0
,,,648.878.585.812,,649.082.043.143,648878585812.0,,649082043143.0
