row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,83.258.610.563,83.796.739.236,83258610563.0,83796739236.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,1.546.031.435,1.590.502.182,1546031435.0,1590502182.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,-,128.355.679,,128355679.0
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,-,3.642.842,,3642842.0
Phải trả cổ phần hóa,Phải trả cổ phần hóa,Phải trả cổ phần hóa,6.255.433.903,6.253.697.082,6255433903.0,6253697082.0
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,-,1.619.040,,1619040.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",1.899.129.325,2.719.329.325,1899129325.0,2719329325.0
Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,73.558.015.900,73.099.593.086,73558015900.0,73099593086.0
Tiền chuyển quyền sử dụng đất (*),Tiền chuyển quyền sử dụng đất (*),Tiền chuyển quyền sử dụng đất (*),39.584.880.000,39.584.880.000,39584880000.0,39584880000.0
Phải trả khoản tạm giữ tại Kho bạc Nhà nước (**),Phải trả khoản tạm giữ tại Kho bạc Nhà nước (**),Phải trả khoản tạm giữ tại Kho bạc Nhà nước (**),27.877.394.336,27.877.394.336,27877394336.0,27877394336.0
Phải trả Bộ tài chính các khoản phải thu từ xử lý Nhà đất,Phải trả Bộ tài chính các khoản phải thu từ xử lý Nhà đất,Phải trả Bộ tài chính các khoản phải thu từ xử lý Nhà đất,1.745.269.082,1.745.269.082,1745269082.0,1745269082.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",4.350.472.482,3.892.049.668,4350472482.0,3892049668.0
Dài hạn,Dài hạn,Dài hạn,683.187.978.874,657.792.126.120,683187978874.0,657792126120.0
Nhận ký quỹ ký cược dài hạn,Nhận ký quỹ ký cược dài hạn,Nhận ký quỹ ký cược dài hạn,7.558.280.000,3.319.880.000,7558280000.0,3319880000.0
Các khoản phải trả dài hạn khác (***),Các khoản phải trả dài hạn khác (***),Các khoản phải trả dài hạn khác (***),675.629.698.874,654.472.246.120,675629698874.0,654472246120.0
Tổng,Tổng,Tổng,766.446.589.437,741.588.865.356,766446589437.0,741588865356.0
