row_label_raw,row_label_full,Họ và tên,Chức danh,Ghi chú,VND,VND_1,numeric__Chức danh,numeric__Ghi chú,numeric__VND,numeric__VND_1
Ông Trần Tấn Đức,Ông Trần Tấn Đức,Ông Trần Tấn Đức,Tổng Giám đốc (Bổ nhiệm ngày 27/02/2024; Miễn nhiệm ngày 09/12/2025); Thành viên HĐQT (Bổ nhiệm ngày 28/02/2024; Miễn nhiệm ngày 30/01/2026),Lương,641.850.000,528.000.000,,,641850000.0,528000000.0
Ông Bạch Ngọc Văn,Ông Bạch Ngọc Văn,Ông Bạch Ngọc Văn,Phó Tổng Giám đốc,Lương,682.200.000,462.000.000,,,682200000.0,462000000.0
Ông Trần Hoàng Ngân,Ông Trần Hoàng Ngân,Ông Trần Hoàng Ngân,Phó Tổng Giám đốc,Lương,682.200.000,462.000.000,,,682200000.0,462000000.0
Ông Nguyễn Văn Hiền,Ông Nguyễn Văn Hiền,Ông Nguyễn Văn Hiền,Phó Tổng Giám đốc phụ trách (Bổ nhiệm ngày 07/01/2026),Lương,682.200.000,462.000.000,,,682200000.0,462000000.0
Ông Nguyễn Vương Quốc,Ông Nguyễn Vương Quốc,Ông Nguyễn Vương Quốc,Kế toán trường,Lương,662.400.000,422.400.000,,,662400000.0,422400000.0
