row_label_raw,row_label_full,col_0,31/12/2018 > Giá trịVND,31/12/2018 > Dự phòngVND,01/01/2018 (Đã điều chỉnh) > Giá trịVND,01/01/2018 (Đã điều chỉnh) > Dự phòngVND,numeric__31/12/2018 > Giá trịVND,numeric__31/12/2018 > Dự phòngVND,numeric__01/01/2018 (Đã điều chỉnh) > Giá trịVND,numeric__01/01/2018 (Đã điều chỉnh) > Dự phòngVND
a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn,a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn,a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn,a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn,a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn,a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn,a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn,,,,
- Công ty CP Đầu tưCo khí và Xây dựngHà Nội,a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn > - Công ty CP Đầu tưCo khí và Xây dựngHà Nội,- Công ty CP Đầu tưCo khí và Xây dựngHà Nội,10.329.943.078,-,7.789.943.078,-,10329943078.0,,7789943078.0,
- Công ty TNHH Tangshan HexiangIndustrial,a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn > - Công ty TNHH Tangshan HexiangIndustrial,- Công ty TNHH Tangshan HexiangIndustrial,-,-,11.361.376.630,-,,,11361376630.0,
- Công ty TNHH MTV phát triển đôthị và khu côngnghiệp IDICO,a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn > - Công ty TNHH MTV phát triển đôthị và khu côngnghiệp IDICO,- Công ty TNHH MTV phát triển đôthị và khu côngnghiệp IDICO,6.214.453.800,-,6.214.453.800,-,6214453800.0,,6214453800.0,
- Công ty TNHH BảoNam,a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn > - Công ty TNHH BảoNam,- Công ty TNHH BảoNam,5.437.500.000,-,-,-,5437500000.0,,,
- Hess Aac SystemsB.V.,a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn > - Hess Aac SystemsB.V.,- Hess Aac SystemsB.V.,5.142.968.841,-,13.348.078.510,-,5142968841.0,,13348078510.0,
- Các đối tượng khác,a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn > - Các đối tượng khác,- Các đối tượng khác,100.922.813.412,(549.725.012),91.969.776.813,(5.355.739.854),100922813412.0,-549725012.0,91969776813.0,-5355739854.0
,,,128.047.679.131,(549.725.012),130.683.628.831,(5.355.739.854),128047679131.0,-549725012.0,130683628831.0,-5355739854.0
b) Trả trước cho người bán là bên liên quan,a) Trả trước cho người bán chi tiết theo đối tượng có số dư lớn > b) Trả trước cho người bán là bên liên quan,b) Trả trước cho người bán là bên liên quan,1.763.872.653,-,4.968.969.134,-,1763872653.0,,4968969134.0,
