row_label_raw,row_label_full,Xây dựng và kinh doanh bất động sản
"Sản xuất, kinh doanh sứ vệ sinh và phụ kiện","Sản xuất, kinh doanh sứ vệ sinh và phụ kiện","Sản xuất, kinh doanh sứ vệ sinh và phụ kiện"
Sản xuất và kinh doanh kính nổi,Sản xuất và kinh doanh kính nổi,Sản xuất và kinh doanh kính nổi
Xây dựng và kinh doanh bất động sản,Xây dựng và kinh doanh bất động sản,Xây dựng và kinh doanh bất động sản
Kinh doanh bất động sản,Kinh doanh bất động sản,Kinh doanh bất động sản
"Đầu tư, xây dựng các công trình, dự án bất động sản","Đầu tư, xây dựng các công trình, dự án bất động sản","Đầu tư, xây dựng các công trình, dự án bất động sản"
Xây dựng và kinh doanh bất động sản,Xây dựng và kinh doanh bất động sản,Xây dựng và kinh doanh bất động sản
Sản xuất và kinh doanh thiết bị vệ sinh,Sản xuất và kinh doanh thiết bị vệ sinh,Sản xuất và kinh doanh thiết bị vệ sinh
Nghiên cứu và phát triển Công nghệ,Nghiên cứu và phát triển Công nghệ,Nghiên cứu và phát triển Công nghệ
Đào tạo nghề,Đào tạo nghề,Đào tạo nghề
Đầu tư xây dựng Nhà máy Sử Viglacera Mỹ Xuân,Đầu tư xây dựng Nhà máy Sử Viglacera Mỹ Xuân,Đầu tư xây dựng Nhà máy Sử Viglacera Mỹ Xuân
