row_label_raw,row_label_full,col_0,31/12/2018 > Giá trị,31/12/2018 > Dự phòng,01/01/2018 (Đã điều chỉnh) > Giá trị,01/01/2018 (Đã điều chỉnh) > Dự phòng,numeric__31/12/2018 > Giá trị,numeric__31/12/2018 > Dự phòng,numeric__01/01/2018 (Đã điều chỉnh) > Giá trị,numeric__01/01/2018 (Đã điều chỉnh) > Dự phòng
,,,VND,,VND,,,,,
a) Phải thu của khách hàng chi tiết theo nội dung có số dư lớn,a) Phải thu của khách hàng chi tiết theo nội dung có số dư lớn,a) Phải thu của khách hàng chi tiết theo nội dung có số dư lớn,a) Phải thu của khách hàng chi tiết theo nội dung có số dư lớn,a) Phải thu của khách hàng chi tiết theo nội dung có số dư lớn,a) Phải thu của khách hàng chi tiết theo nội dung có số dư lớn,a) Phải thu của khách hàng chi tiết theo nội dung có số dư lớn,,,,
"- Khách hàng thuê, mua nhà","a) Phải thu của khách hàng chi tiết theo nội dung có số dư lớn > - Khách hàng thuê, mua nhà","- Khách hàng thuê, mua nhà",290.593.772.135,-,346.846.966.660,-,290593772135.0,,346846966660.0,
"- Khách hàng thuê hạ tầng KCN, nhà xưởng","a) Phải thu của khách hàng chi tiết theo nội dung có số dư lớn > - Khách hàng thuê hạ tầng KCN, nhà xưởng","- Khách hàng thuê hạ tầng KCN, nhà xưởng",107.038.507.367,(9.180.827.381),218.505.331.515,(8.628.859.287),107038507367.0,-9180827381.0,218505331515.0,-8628859287.0
- Các khoản phải thu khách hàng khác,a) Phải thu của khách hàng chi tiết theo nội dung có số dư lớn > - Các khoản phải thu khách hàng khác,- Các khoản phải thu khách hàng khác,152.222.782.166,(17.240.424.894),287.477.510.537,(134.975.908.089),152222782166.0,-17240424894.0,287477510537.0,-134975908089.0
,,,549.855.061.668,(26.421.252.275),852.829.808.712,(143.604.767.376),549855061668.0,-26421252275.0,852829808712.0,-143604767376.0
b) Phải thu của khách hàng là bên liên quan,a) Phải thu của khách hàng chi tiết theo nội dung có số dư lớn > b) Phải thu của khách hàng là bên liên quan,b) Phải thu của khách hàng là bên liên quan,73.408.863.866,(6.111.357.499),177.256.863.204,(106.064.329.768),73408863866.0,-6111357499.0,177256863204.0,-106064329768.0
