row_label_raw,row_label_full,col_0,Năm 2018,Năm 2017(Đã điều chỉnh),numeric__Năm 2018,numeric__Năm 2017(Đã điều chỉnh)
,,,VND,VND,,
"Chi phí các dịch vụ điện, nước khác","Chi phí các dịch vụ điện, nước khác","Chi phí các dịch vụ điện, nước khác",32.919.419.468,27.531.148.652,32919419468.0,27531148652.0
Giá vốn của vật tư bán cho công trình,Giá vốn của vật tư bán cho công trình,Giá vốn của vật tư bán cho công trình,6.276.519.317,3.120.617.106,6276519317.0,3120617106.0
Các khoản phải nộp ngân sách Nhà nước về thuế và BHXH,Các khoản phải nộp ngân sách Nhà nước về thuế và BHXH,Các khoản phải nộp ngân sách Nhà nước về thuế và BHXH,1.199.835.357,38.951.862.809,1199835357.0,38951862809.0
Chi phí thanh lý tài sản cố định,Chi phí thanh lý tài sản cố định,Chi phí thanh lý tài sản cố định,-,13.969.661,,13969661.0
Chi phí khác,Chi phí khác,Chi phí khác,950.778.502,2.899.434.895,950778502.0,2899434895.0
,,,41.346.552.644,72.517.033.123,41346552644.0,72517033123.0
