row_label_raw,row_label_full,- Công ty CP Dương Đông - Sài Gòn
- Công ty TNHH Bình Yên,- Công ty TNHH Bình Yên,- Công ty TNHH Bình Yên
- Công ty TNHH Xây dựng Thương mại và Dịch vụ Nam Thắng,- Công ty TNHH Xây dựng Thương mại và Dịch vụ Nam Thắng,- Công ty TNHH Xây dựng Thương mại và Dịch vụ Nam Thắng
- Công ty TNHH Xây dựng Tiên Du,- Công ty TNHH Xây dựng Tiên Du,- Công ty TNHH Xây dựng Tiên Du
- Công ty CP Phúc Hưng,- Công ty CP Phúc Hưng,- Công ty CP Phúc Hưng
- Công ty TNHH MTV Cát Cam Ranh FICO,- Công ty TNHH MTV Cát Cam Ranh FICO,- Công ty TNHH MTV Cát Cam Ranh FICO
- Công ty CP Đầu tư Lạc Hồng,- Công ty CP Đầu tư Lạc Hồng,- Công ty CP Đầu tư Lạc Hồng
- Công ty CP Khai thác Vận tải Tiến Xuyên,- Công ty CP Khai thác Vận tải Tiến Xuyên,- Công ty CP Khai thác Vận tải Tiến Xuyên
- Hợp tác xã Dịch vụ Vận tải Tín Thành,- Hợp tác xã Dịch vụ Vận tải Tín Thành,- Hợp tác xã Dịch vụ Vận tải Tín Thành
- Công ty CP Lilama 18,- Công ty CP Lilama 18,- Công ty CP Lilama 18
- Công ty CP Đầu tư và Xây dựng Thương mại Bình Minh,- Công ty CP Đầu tư và Xây dựng Thương mại Bình Minh,- Công ty CP Đầu tư và Xây dựng Thương mại Bình Minh
- SACMI,- SACMI,- SACMI
- Công ty CP Đầu tư Xây dựng số 5,- Công ty CP Đầu tư Xây dựng số 5,- Công ty CP Đầu tư Xây dựng số 5
- Công ty TNHH Tangshan Hexiang Industrial,- Công ty TNHH Tangshan Hexiang Industrial,- Công ty TNHH Tangshan Hexiang Industrial
- SINTESI,- SINTESI,- SINTESI
- Phải trả cho các đối tượng khác,- Phải trả cho các đối tượng khác,- Phải trả cho các đối tượng khác
