row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm,Hình thức đảm bảo,31/12/2018 > VND,01/01/2018 > VND,numeric__Loại tiền,numeric__Lãi suất năm,numeric__Hình thức đảm bảo,numeric__31/12/2018 > VND,numeric__01/01/2018 > VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,
- Ngân hàng TMCP Ngoại thương Việt Nam,Vay ngắn hạn > - Ngân hàng TMCP Ngoại thương Việt Nam,- Ngân hàng TMCP Ngoại thương Việt Nam,VND,Theo thời điểm nhận nợ,Thế chấp bằng tài sản,4.975.674.088,4.360.569.017,,,,4975674088.0,4360569017.0
- Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam,Vay ngắn hạn > - Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam,- Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam,VND,Theo thời điểm nhận nợ,Thế chấp bằng tài sản,17.225.611.642,18.523.236.679,,,,17225611642.0,18523236679.0
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Vay ngắn hạn > - Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,VND,Theo thời điểm nhận nợ,Thế chấp bằng tài sản,41.457.008.844,25.578.501.210,,,,41457008844.0,25578501210.0
- Vay cá nhân,Vay ngắn hạn > - Vay cá nhân,- Vay cá nhân,VND,Theo từng hợp đồng,Tín chấp,1.667.729.500,1.942.762.326,,,,1667729500.0,1942762326.0
,,,,,,65.326.024.074,50.405.069.232,,,,65326024074.0,50405069232.0
