row_label_raw,row_label_full,col_0,Từ 1 năm trở xuống,Trên 1 năm đến 5 năm,Trên 5 năm,Cộng,numeric__Từ 1 năm trở xuống,numeric__Trên 1 năm đến 5 năm,numeric__Trên 5 năm,numeric__Cộng
,,,VND,VND,VND,VND,,,,
Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,,,,
Vay và nợ,Tại ngày 01/01/2018 > Vay và nợ,Vay và nợ,142.634.848.114,267.350.127.704,48.819.513.259,458.804.489.077,142634848114.0,267350127704.0,48819513259.0,458804489077.0
"Phải trả người bán, phải trả khác","Tại ngày 01/01/2018 > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",785.311.869.254,24.435.238.197,-,809.747.107.451,785311869254.0,24435238197.0,,809747107451.0
Chi phí phải trả,Tại ngày 01/01/2018 > Chi phí phải trả,Chi phí phải trả,590.224.251.275,-,817.806.742.677,1.408.030.993.952,590224251275.0,,817806742677.0,1408030993952.0
,,,1.518.170.968.643,291.785.365.901,866.626.255.936,2.676.582.590.480,1518170968643.0,291785365901.0,866626255936.0,2676582590480.0
