row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2018,Năm 2017,numeric__Mối quan hệ,numeric__Năm 2018,numeric__Năm 2017
Công ty TNHH MTV Lắp dựng Kính Viglacera,Công ty TNHH MTV Lắp dựng Kính Viglacera,Công ty TNHH MTV Lắp dựng Kính Viglacera,Công ty con,89.772.000,7.807.360.942,,89772000.0,7807360942.0
Công ty CP Viglacera Từ Sơn,Công ty CP Viglacera Từ Sơn,Công ty CP Viglacera Từ Sơn,Công ty liên kết,641.629.848,-,,641629848.0,
Công ty CP Đầu tư và Xuất nhập khẩu Viglacera,Công ty CP Đầu tư và Xuất nhập khẩu Viglacera,Công ty CP Đầu tư và Xuất nhập khẩu Viglacera,Công ty liên kết,150.000.000,-,,150000000.0,
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,,97.461.860.379,133.418.980.962,,97461860379.0,133418980962.0
Công ty CP Bao bì và Má phanh Viglacera,Công ty CP Bao bì và Má phanh Viglacera,Công ty CP Bao bì và Má phanh Viglacera,Công ty con,-,454.410.000,,,454410000.0
Công ty CP Tư vấn Viglacera,Công ty CP Tư vấn Viglacera,Công ty CP Tư vấn Viglacera,Công ty con,-,184.544.000,,,184544000.0
Công ty CP Việt Trì Viglacera,Công ty CP Việt Trì Viglacera,Công ty CP Việt Trì Viglacera,Công ty con,12.669.581.600,18.517.020.000,,12669581600.0,18517020000.0
Công ty CP Viglacera Tiên Sơn,Công ty CP Viglacera Tiên Sơn,Công ty CP Viglacera Tiên Sơn,Công ty con,14.917.500.000,30.600.000.000,,14917500000.0,30600000000.0
Công ty CP Thương mại Viglacera,Công ty CP Thương mại Viglacera,Công ty CP Thương mại Viglacera,Công ty con,2.140.539.905,4.198.822.962,,2140539905.0,4198822962.0
Công ty CP Viglacera Vân Hải,Công ty CP Viglacera Vân Hải,Công ty CP Viglacera Vân Hải,Công ty con,-,2.430.000.000,,,2430000000.0
Công ty CP Khoáng sản Viglacera,Công ty CP Khoáng sản Viglacera,Công ty CP Khoáng sản Viglacera,Công ty con,255.000.000,765.000.000,,255000000.0,765000000.0
Công ty CP Sử Viglacera Thanh Trì,Công ty CP Sử Viglacera Thanh Trì,Công ty CP Sử Viglacera Thanh Trì,Công ty con,3.022.208.000,-,,3022208000.0,
Công ty CP Viglacera Hạ Long,Công ty CP Viglacera Hạ Long,Công ty CP Viglacera Hạ Long,Công ty con,31.548.125.000,75.311.684.000,,31548125000.0,75311684000.0
Công ty TNHH Kính nổi Việt Nam,Công ty TNHH Kính nổi Việt Nam,Công ty TNHH Kính nổi Việt Nam,Công ty liên kết,32.476.905.874,-,,32476905874.0,
Công ty CP Viglacera Hạ Long I,Công ty CP Viglacera Hạ Long I,Công ty CP Viglacera Hạ Long I,Công ty liên kết,182.000.000,520.000.000,,182000000.0,520000000.0
Công ty CP Đầu tư và Xuất nhập khẩu Viglacera,Công ty CP Đầu tư và Xuất nhập khẩu Viglacera,Công ty CP Đầu tư và Xuất nhập khẩu Viglacera,Công ty liên kết,-,250.000.000,,,250000000.0
Công ty CP Vật liệu chịu lửa Viglacera Cầu Dương,Công ty CP Vật liệu chịu lửa Viglacera Cầu Dương,Công ty CP Vật liệu chịu lửa Viglacera Cầu Dương,Công ty liên kết,250.000.000,187.500.000,,250000000.0,187500000.0
