row_label_raw,row_label_full,col_0,Năm 2018,Năm 2017(Đã điều chỉnh),numeric__Năm 2018,numeric__Năm 2017(Đã điều chỉnh)
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",3.092.702.586,3.161.537.240,3092702586.0,3161537240.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,13.316.606.268,12.909.495.609,13316606268.0,12909495609.0
"Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng",167.426.410,199.269.318,167426410.0,199269318.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,157.970.415,153.133.968,157970415.0,153133968.0
Dự phòng bảo hành sản phẩm,Dự phòng bảo hành sản phẩm,Dự phòng bảo hành sản phẩm,-,904.434.784,,904434784.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,81.211.426.950,81.990.822.000,81211426950.0,81990822000.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,27.401.958.326,29.851.792.026,27401958326.0,29851792026.0
,,,125.348.090.955,129.170.484.945,125348090955.0,129170484945.0
