row_label_raw,row_label_full,col_0,Đơn vị,31/12/2021,1/1/2021,numeric__Đơn vị,numeric__31/12/2021,numeric__1/1/2021
Xăng RON 92,Xăng RON 92,Xăng RON 92,Lít 15 (*),14.784.139,24.974.839,,14784139.0,24974839.0
Xăng RON 95,Xăng RON 95,Xăng RON 95,Lít 15 (*),79.330.043,99.123.669,,79330043.0,99123669.0
Xăng E5,Xăng E5,Xăng E5,Lít 15 (*),44.919.188,53.446.950,,44919188.0,53446950.0
Dầu DO,Dầu DO,Dầu DO,Lít 15 (*),295.121.015,121.723.997,,295121015.0,121723997.0
Dầu hòa,Dầu hòa,Dầu hòa,Lít 15 (*),4.144.318,184.297.514,,4144318.0,184297514.0
Mazút,Mazút,Mazút,Kg,36.431.676,10.119.174,,36431676.0,10119174.0
E100,E100,E100,Lít 15 (*),3.054.388,1.099.064,,3054388.0,1099064.0
Khí gas hóa lỏng,Khí gas hóa lỏng,Khí gas hóa lỏng,Kg,29.390,40.835,,29390.0,40835.0
Jet A1,Jet A1,Jet A1,Lít 15 (*),33.464.591,65.257.986,,33464591.0,65257986.0
