row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiềnđầu năm,Mã số > 50 > 60,2021 VND > (4.415.275.499.622) > 10.611.737.373.774,2020 VND > (664.229.673.030) > 11.275.206.410.674,numeric__Mã số > 50 > 60,numeric__2021 VND > (4.415.275.499.622) > 10.611.737.373.774,numeric__2020 VND > (664.229.673.030) > 11.275.206.410.674
Ảnh hưởng của thay đổi tỷ giá hối đoái quyđổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quyđổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quyđổi ngoại tệ,61,(3.964.839.923),760.636.130,61.0,-3964839923.0,760636130.0
Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),Tiền và các khoản tương đương tiềncuối năm \( (70 = 50 + 60 + 61) \)(Thuyết minh 5),70,6.192.497.034.229,10.611.737.373.774,70.0,6192497034229.0,10611737373774.0
