row_label_raw,row_label_full,col_0,Võ bình gas VND,Lợi thế kinh doanh liên quan đến cổ phần hóa VND,Tiền thuê đất VND,Chi phí sửa chữa lớn tài sản VND,Công cụ và dụng cụ VND,Chi phí trả trước dài hạn khác VND,Tổng cộng VND,numeric__Võ bình gas VND,numeric__Lợi thế kinh doanh liên quan đến cổ phần hóa VND,numeric__Tiền thuê đất VND,numeric__Chi phí sửa chữa lớn tài sản VND,numeric__Công cụ và dụng cụ VND,numeric__Chi phí trả trước dài hạn khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,206.261.438.841,64.050.016.517,1.525.514.091.289,200.994.433.612,101.806.981.276,447.306.643.996,2.545.933.605.531,206261438841.0,64050016517.0,1525514091289.0,200994433612.0,101806981276.0,447306643996.0,2545933605531.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,63.955.167.753,-,87.159.078.131,131.838.972.652,105.043.563.968,197.238.681.148,585.235.463.652,63955167753.0,,87159078131.0,131838972652.0,105043563968.0,197238681148.0,585235463652.0
Chuyển từ/(sang) tài sản cổ định hữu hình,Chuyển từ/(sang) tài sản cổ định hữu hình,Chuyển từ/(sang) tài sản cổ định hữu hình,-,-,-,(2.033.591.123),1.137.030.875,(815.930.706),(1.712.490.954),,,,-2033591123.0,1137030875.0,-815930706.0,-1712490954.0
Chuyển từ tài sản cổ định vô hình,Chuyển từ tài sản cổ định vô hình,Chuyển từ tài sản cổ định vô hình,-,-,2.465.334.917,-,-,124.560.138,2.589.895.055,,,2465334917.0,,,124560138.0,2589895055.0
Chuyển từ chi phí xây dựng cơ bản đồ đang,Chuyển từ chi phí xây dựng cơ bản đồ đang,Chuyển từ chi phí xây dựng cơ bản đồ đang,-,-,122.496.700.881,35.793.611.502,2.999.507.714,16.693.642.634,177.983.462.731,,,122496700881.0,35793611502.0,2999507714.0,16693642634.0,177983462731.0
Thanh lý và xóa số,Thanh lý và xóa số,Thanh lý và xóa số,(588.958.361),-,-,-,(1.712.911.976),(296.074.698),(2.597.945.035),-588958361.0,,,,-1712911976.0,-296074698.0,-2597945035.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(55.748.000.041),(54.414.396.526),(126.549.427.103),(159.982.888.977),(89.879.750.283),(196.619.777.905),(683.194.240.835),-55748000041.0,-54414396526.0,-126549427103.0,-159982888977.0,-89879750283.0,-196619777905.0,-683194240835.0
Biến động khác,Biến động khác,Biến động khác,(850.418.735),-,(9.258.626.260),179.675.039,(279.461.116),(850.975.042),(11.059.806.114),-850418735.0,,-9258626260.0,179675039.0,-279461116.0,-850975042.0,-11059806114.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,213.029.229.457,9.635.619.991,1.601.827.151.855,206.790.212.705,119.114.960.458,462.780.769.565,2.613.177.944.031,213029229457.0,9635619991.0,1601827151855.0,206790212705.0,119114960458.0,462780769565.0,2613177944031.0
