row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,,
Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty liên doanh > Công ty TNHH Castrol BP-PETCO Việt Nam,Công ty TNHH Castrol BP-PETCO Việt Nam,300.166.094.005,424.861.244.321,300166094005.0,424861244321.0
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,
Ngân hàng TMCP Xăng dầu Petrolimex,Công ty liên kết > Ngân hàng TMCP Xăng dầu Petrolimex,Ngân hàng TMCP Xăng dầu Petrolimex,103.351.888.587,67.801.628.994,103351888587.0,67801628994.0
Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Công ty liên kết > Tổng Công ty Cổ phần Bảo hiểm Petrolimex,Tổng Công ty Cổ phần Bảo hiểm Petrolimex,144.159.873.707,71.851.446.366,144159873707.0,71851446366.0
Công ty Cổ phần Thương mại Du lịch Kiên Giang,Công ty liên kết > Công ty Cổ phần Thương mại Du lịch Kiên Giang,Công ty Cổ phần Thương mại Du lịch Kiên Giang,8.079.400.002,15.364.820.503,8079400002.0,15364820503.0
Công ty Cổ phần Cơ khí Xăng dầu,Công ty liên kết > Công ty Cổ phần Cơ khí Xăng dầu,Công ty Cổ phần Cơ khí Xăng dầu,11.182.803.392,8.029.342.671,11182803392.0,8029342671.0
Công ty Cổ Phần Xây lắp 1,Công ty liên kết > Công ty Cổ Phần Xây lắp 1,Công ty Cổ Phần Xây lắp 1,4.102.523.710,4.322.254.434,4102523710.0,4322254434.0
Các công ty liên kết khác,Công ty liên kết > Các công ty liên kết khác,Các công ty liên kết khác,(1.701.177.913),4.898.698.358,-1701177913.0,4898698358.0
,,,569.341.405.490,597.129.435.647,569341405490.0,597129435647.0
