row_label_raw,row_label_full,col_0,Trong lãnh thổ Việt Nam,Trong lãnh thổ Việt Nam_1,Ngoài lãnh thổ Việt Nam,Ngoài lãnh thổ Việt Nam_1,Hợp nhất,Hợp nhất_1,numeric__Trong lãnh thổ Việt Nam,numeric__Trong lãnh thổ Việt Nam_1,numeric__Ngoài lãnh thổ Việt Nam,numeric__Ngoài lãnh thổ Việt Nam_1,numeric__Hợp nhất,numeric__Hợp nhất_1
,,,2021VND,2020VND,2021VND,2020VND,2021VND,2020VND,,,,,,
Tổng doanh thu thuần bán ra bên ngoài Tài sản của bộ phận,Tổng doanh thu thuần bán ra bên ngoài Tài sản của bộ phận,Tổng doanh thu thuần bán ra bên ngoài Tài sản của bộ phận,151.627.531.551.055,110.127.455.807.398,17.381.073.516.160,13.791.194.571.253,169.008.605.067.215,123.918.650.378.651,151627531551055.0,110127455807398.0,17381073516160.0,13791194571253.0,169008605067215.0,123918650378651.0
Tổng doanh thu thuần bán ra bên ngoài Tài sản của bộ phận,Tổng doanh thu thuần bán ra bên ngoài Tài sản của bộ phận,Tổng doanh thu thuần bán ra bên ngoài Tài sản của bộ phận,62.226.132.619.106,58.359.646.817.047,2.565.108.370.014,2.746.566.147.396,64.791.240.989.120,61.106.212.964.443,62226132619106.0,58359646817047.0,2565108370014.0,2746566147396.0,64791240989120.0,61106212964443.0
Chi tiêu vốn,Chi tiêu vốn,Chi tiêu vốn,1.636.435.980.408,1.997.510.519.467,12.820.463.128,4.912.697.942,1.649.256.443.536,2.002.423.217.409,1636435980408.0,1997510519467.0,12820463128.0,4912697942.0,1649256443536.0,2002423217409.0
