row_label_raw,row_label_full,col_0,2021,2020 > Đã điều chỉnh lại,numeric__2021,numeric__2020 > Đã điều chỉnh lại
Lợi nhuận thuần hợp nhất thuộc về các cổ đông phổ thông (VND),Lợi nhuận thuần hợp nhất thuộc về các cổ đông phổ thông (VND),Lợi nhuận thuần hợp nhất thuộc về các cổ đông phổ thông (VND),2.838.904.272.857,988.465.286.035,2838904272857.0,988465286035.0
"Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND)","Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND)","Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND)",(599.715.754.479),(251.934.699.874),-599715754479.0,-251934699874.0
,,,2.239.188.518.378,736.530.586.161,2239188518378.0,736530586161.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (sổ cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (sổ cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (sổ cổ phiếu),1.252.685.268,1.202.103.646,1252685268.0,1202103646.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),1.788,613,1788.0,613.0
