row_label_raw,row_label_full,col_0,Thuế suất,31/12/2021 VND,1/1/2021 VND,numeric__Thuế suất,numeric__31/12/2021 VND,numeric__1/1/2021 VND
Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,,,
Dự phòng giám giá đầu tư dài hạn,Tài sản thuế thu nhập hoãn lại: > Dự phòng giám giá đầu tư dài hạn,Dự phòng giám giá đầu tư dài hạn,20%,19.384.899.690,19.401.663.392,0.2,19384899690.0,19401663392.0
Chi phí phải trả và các khoản dự phòng,Tài sản thuế thu nhập hoãn lại: > Chi phí phải trả và các khoản dự phòng,Chi phí phải trả và các khoản dự phòng,20%,17.005.386.128,10.442.393.124,0.2,17005386128.0,10442393124.0
Giá trị thuế của các khoản lỗ mang sang,Tài sản thuế thu nhập hoãn lại: > Giá trị thuế của các khoản lỗ mang sang,Giá trị thuế của các khoản lỗ mang sang,20%,-,64.126.566.403,0.2,,64126566403.0
Lợi nhuận chưa thực hiện,Tài sản thuế thu nhập hoãn lại: > Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,20%,21.458.807.431,19.747.007.259,0.2,21458807431.0,19747007259.0
Các khoản khác,Tài sản thuế thu nhập hoãn lại: > Các khoản khác,Các khoản khác,20%,1.101.362.859,2.382.051.523,0.2,1101362859.0,2382051523.0
Tổng tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại: > Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,,58.950.456.108,116.099.681.701,,58950456108.0,116099681701.0
Thuế thu nhập hoãn lại phải trả,Tài sản thuế thu nhập hoãn lại: > Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,,(11.506.385.571),(29.818.210.903),,-11506385571.0,-29818210903.0
Tài sản thuế thu nhập hoãn lại thuần,Tài sản thuế thu nhập hoãn lại: > Tài sản thuế thu nhập hoãn lại thuần,Tài sản thuế thu nhập hoãn lại thuần,,47.444.070.537,86.281.470.798,,47444070537.0,86281470798.0
