row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,419.640.064.779,469.963.267.581,,,419640064779.0,469963267581.0
310,310,310,I. Nợ ngắn hạn,,419.640.064.779,469.963.267.581,,,419640064779.0,469963267581.0
311,311,311,1. Phải trả người bán ngắn hạn,,22.167.073.238,3.785.448.102,,,22167073238.0,3785448102.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,,-,-,,,,
313,312 > 313,313,3. Thuế và các khoản phải nộp Nhà nước,12,9.509.125.500,3.965.187.038,,12.0,9509125500.0,3965187038.0
314,312 > 314,314,4. Phải trả người lao động,13,39.437.134.739,46.922.536.058,,13.0,39437134739.0,46922536058.0
315,312 > 315,315,5. Chi phí phải trả ngắn hạn,,2.860.692.010,3.000.748.348,,,2860692010.0,3000748348.0
319,312 > 319,319,6. Phải trả ngắn hạn khác,14,63.129.393.765,77.958.496.201,,14.0,63129393765.0,77958496201.0
322,312 > 322,322,"7. Quỹ khen thưởng, phúc lợi",15,26.828.496.403,37.877.786.852,,15.0,26828496403.0,37877786852.0
324,312 > 324,324,8. Giao dịch mua bán lại trái phiếu Chính phủ,16,255.708.149.124,296.453.064.982,,16.0,255708149124.0,296453064982.0
400,312 > 400,400,D. VỐN CHỦ SỞ HỮU,,12.439.943.484.742,12.165.958.109.112,,,12439943484742.0,12165958109112.0
410,312 > 410,410,I. Vốn chủ sở hữu,17,12.439.943.484.742,12.165.958.109.112,,17.0,12439943484742.0,12165958109112.0
411,312 > 411,411,1. Vốn góp của chủ sở hữu,,6.804.714.340.000,6.804.714.340.000,,,6804714340000.0,6804714340000.0
411a,312 > 411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,6.804.714.340.000,6.804.714.340.000,,,6804714340000.0,6804714340000.0
412,312 > 412,412,2. Thăng dư vốn cổ phần,,3.184.332.381.197,3.184.332.381.197,,,3184332381197.0,3184332381197.0
418,312 > 418,418,3. Quỹ đầu tư phát triển,,415.756.066.988,262.490.696.580,,,415756066988.0,262490696580.0
421,312 > 421,421,4. Lợi nhuận sau thuế chưa phân phối,,2.035.140.696.557,1.914.420.691.335,,,2035140696557.0,1914420691335.0
421a,312 > 421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,,1.011.203.585.675,894.431.326.720,,,1011203585675.0,894431326720.0
421b,312 > 421b,421b,- Lợi nhuận sau thuế chưa phân phối kỳ này,,1.023.937.110.882,1.019.989.364.615,,,1023937110882.0,1019989364615.0
440,312 > 440,440,TỔNG CỘNG NGUỒN VỐN,,12.859.583.549.521,12.635.921.376.693,,,12859583549521.0,12635921376693.0
