row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Cổ phiếu thường VND,Cổ phiếu ưu đãi VND,Tổng số VND,Cổ phiếu thường VND,Cổ phiếu ưu đãi VND,Tổng số VND,,,,,,
Số vốn góp của cổ đông,Số vốn góp của cổ đông,Số vốn góp của cổ đông,6.804.714.340.000,-,6.804.714.340.000,6.804.714.340.000,-,6.804.714.340.000,6804714340000.0,,6804714340000.0,6804714340000.0,,6804714340000.0
Thăng dư vốn cổ phần,Thăng dư vốn cổ phần,Thăng dư vốn cổ phần,3.184.332.381.197,-,3.184.332.381.197,3.184.332.381.197,-,3.184.332.381.197,3184332381197.0,,3184332381197.0,3184332381197.0,,3184332381197.0
,,,9.989.046.721.197,-,9.989.046.721.197,9.989.046.721.197,-,9.989.046.721.197,9989046721197.0,,9989046721197.0,9989046721197.0,,9989046721197.0
