row_label_raw,row_label_full,"Giá trị rủi ro của danh mục cổ phiếu niêm yết tại ngày 31 tháng 12 năm 2017 > Giá trị số sách > Giá trị thi trường > VaR (95%, 1 ngày)",HOSE > 322.736.024.922 > 260.329.846.100 > (5.348.061.822),HNX > 69.901.560.000 > 274.211.496.000 > (9.576.560.977),Tổng > 392.637.584.922 > 534.541.342.100 > (14.924.622.799),numeric__HOSE > 322.736.024.922 > 260.329.846.100 > (5.348.061.822),numeric__HNX > 69.901.560.000 > 274.211.496.000 > (9.576.560.977),numeric__Tổng > 392.637.584.922 > 534.541.342.100 > (14.924.622.799)
Mức độ đa dạng hóa VaR (95%),Mức độ đa dạng hóa VaR (95%),Mức độ đa dạng hóa VaR (95%),3.173.171.729,-,3.173.171.729,3173171729.0,,3173171729.0
"VaR (95%, 1 tuần)","VaR (95%, 1 tuần)","VaR (95%, 1 tuần)",(11.958.629.782),(21.413.841.334),(33.372.471.116),-11958629782.0,-21413841334.0,-33372471116.0
"VaR (95%, 1 tháng)","VaR (95%, 1 tháng)","VaR (95%, 1 tháng)",(25.084.633.454),(44.918.052.529),(70.002.685.983),-25084633454.0,-44918052529.0,-70002685983.0
"VaR (95%, 1 năm)","VaR (95%, 1 năm)","VaR (95%, 1 năm)",(84.897.849.463),(152.023.192.555),(236.921.042.018),-84897849463.0,-152023192555.0,-236921042018.0
