row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm VND,Số đầu năm VND,Năm nay VND,Năm trước VND,,,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,11.082.570.000,7.576.760.000,3.505.810.000,3.788.380.000,11082570000.0,7576760000.0,3505810000.0,3788380000.0
Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,,,3.505.810.000,3.788.380.000,,,3505810000.0,3788380000.0
